entry,at,order
"""jd @ iAU2EksAh2"" checks",2024-03-07T08:06:03.173Z,170979876317300
"""brian @ UAANB4j7WT"" checks",2024-03-07T08:05:53.002Z,170979875300200
"""donk666 @ KbH85AblgS"" checks",2024-03-07T08:05:51.652Z,170979875165200
"Flop:  [3♥, 10♣, 6♣]",2024-03-07T08:05:46.141Z,170979874614100
"""jd @ iAU2EksAh2"" calls 0.80",2024-03-07T08:05:45.284Z,170979874528400
"""brian @ UAANB4j7WT"" calls 0.80",2024-03-07T08:05:42.593Z,170979874259300
"""yj @ UXaWQPJt1x"" folds",2024-03-07T08:05:41.586Z,170979874158600
"""donk666 @ KbH85AblgS"" raises to 0.80",2024-03-07T08:05:39.026Z,170979873902600
"""jd @ iAU2EksAh2"" calls 0.20",2024-03-07T08:05:34.314Z,170979873431400
"""michael @ UFkn4-rw65"" folds",2024-03-07T08:05:32.108Z,170979873210800
"""Jonathan @ ArgKs65s5n"" folds",2024-03-07T08:05:31.194Z,170979873119400
"""brian @ UAANB4j7WT"" raises to 0.20",2024-03-07T08:05:30.284Z,170979873028400
"""yj @ UXaWQPJt1x"" posts a big blind of 0.10",2024-03-07T08:05:26.573Z,170979872657309
"""donk666 @ KbH85AblgS"" posts a small blind of 0.05",2024-03-07T08:05:26.573Z,170979872657308
"Your hand is 7♠, Q♣",2024-03-07T08:05:26.573Z,170979872657306
"Player stacks: #1 ""jd @ iAU2EksAh2"" (33.01) | #2 ""donk666 @ KbH85AblgS"" (54.45) | #3 ""yj @ UXaWQPJt1x"" (35.71) | #4 ""brian @ UAANB4j7WT"" (14.42) | #7 ""Jonathan @ ArgKs65s5n"" (41.27) | #10 ""michael @ UFkn4-rw65"" (31.89)",2024-03-07T08:05:26.573Z,170979872657301
"-- starting hand #172 (id: ztljy4mm69ux)  (No Limit Texas Hold'em) (dealer: ""jd @ iAU2EksAh2"") --",2024-03-07T08:05:26.573Z,170979872657300
"-- ending hand #171 --",2024-03-07T08:05:20.568Z,170979872056803
"""jd @ iAU2EksAh2"" shows a 4♥, 5♠.",2024-03-07T08:05:20.568Z,170979872056802
"""brian @ UAANB4j7WT"" collected 2.00 from pot with Two Pair, 8's & 3's (combination: 8♦, 8♣, 3♣, 3♥, A♥)",2024-03-07T08:05:20.568Z,170979872056801
"""brian @ UAANB4j7WT"" shows a 8♦, 8♣.",2024-03-07T08:05:20.568Z,170979872056800
"""brian @ UAANB4j7WT"" checks",2024-03-07T08:05:19.720Z,170979871972000
"""jd @ iAU2EksAh2"" checks",2024-03-07T08:05:16.193Z,170979871619300
"River: 3♣, A♥, J♣, 5♣ [3♥]",2024-03-07T08:05:13.514Z,170979871351400
"""donk666 @ KbH85AblgS"" folds",2024-03-07T08:05:12.642Z,170979871264200
"""jd @ iAU2EksAh2"" calls 0.40",2024-03-07T08:05:11.715Z,170979871171500
"""brian @ UAANB4j7WT"" bets 0.40",2024-03-07T08:05:09.582Z,170979870958200
"""donk666 @ KbH85AblgS"" checks",2024-03-07T08:05:06.180Z,170979870618000
"""jd @ iAU2EksAh2"" checks",2024-03-07T08:05:05.157Z,170979870515700
"Turn: 3♣, A♥, J♣ [5♣]",2024-03-07T08:05:03.342Z,170979870334200
"""donk666 @ KbH85AblgS"" calls 0.20",2024-03-07T08:05:02.510Z,170979870251000
"""jd @ iAU2EksAh2"" calls 0.20",2024-03-07T08:05:01.563Z,170979870156300
"""brian @ UAANB4j7WT"" bets 0.20",2024-03-07T08:05:00.272Z,170979870027200
"""donk666 @ KbH85AblgS"" checks",2024-03-07T08:04:56.905Z,170979869690500
"""jd @ iAU2EksAh2"" checks",2024-03-07T08:04:55.755Z,170979869575500
"Flop:  [3♣, A♥, J♣]",2024-03-07T08:04:53.893Z,170979869389300
"""donk666 @ KbH85AblgS"" calls 0.20",2024-03-07T08:04:53.049Z,170979869304900
"""jd @ iAU2EksAh2"" calls 0.20",2024-03-07T08:04:51.499Z,170979869149900
"""michael @ UFkn4-rw65"" folds",2024-03-07T08:04:49.830Z,170979868983000
"""Jonathan @ ArgKs65s5n"" folds",2024-03-07T08:04:48.914Z,170979868891400
"""brian @ UAANB4j7WT"" raises to 0.20",2024-03-07T08:04:45.941Z,170979868594100
"""yj @ UXaWQPJt1x"" folds",2024-03-07T08:04:44.373Z,170979868437300
"""donk666 @ KbH85AblgS"" posts a big blind of 0.10",2024-03-07T08:04:42.308Z,170979868230809
"""jd @ iAU2EksAh2"" posts a small blind of 0.05",2024-03-07T08:04:42.308Z,170979868230808
"Your hand is 7♥, 2♣",2024-03-07T08:04:42.308Z,170979868230806
"Player stacks: #1 ""jd @ iAU2EksAh2"" (33.81) | #2 ""donk666 @ KbH85AblgS"" (54.85) | #3 ""yj @ UXaWQPJt1x"" (35.71) | #4 ""brian @ UAANB4j7WT"" (13.22) | #7 ""Jonathan @ ArgKs65s5n"" (41.27) | #10 ""michael @ UFkn4-rw65"" (31.89)",2024-03-07T08:04:42.308Z,170979868230801
"-- starting hand #171 (id: zhmfkjec1j76)  (No Limit Texas Hold'em) (dealer: ""michael @ UFkn4-rw65"") --",2024-03-07T08:04:42.308Z,170979868230800
"""brian @ UAANB4j7WT"" shows a 5♥, 8♣.",2024-03-07T08:04:40.639Z,170979868063900
"""michael @ UFkn4-rw65"" shows a 5♠, A♠.",2024-03-07T08:04:40.092Z,170979868009200
"""jd @ iAU2EksAh2"" shows a 9♥, A♣.",2024-03-07T08:04:38.588Z,170979867858800
"-- ending hand #170 --",2024-03-07T08:04:37.284Z,170979867728402
"""jd @ iAU2EksAh2"" collected 1.50 from pot",2024-03-07T08:04:37.284Z,170979867728401
"Uncalled bet of 1.00 returned to ""jd @ iAU2EksAh2""",2024-03-07T08:04:37.284Z,170979867728400
"""michael @ UFkn4-rw65"" folds",2024-03-07T08:04:36.376Z,170979867637600
"""Jonathan @ ArgKs65s5n"" folds",2024-03-07T08:04:34.954Z,170979867495400
"""brian @ UAANB4j7WT"" folds",2024-03-07T08:04:34.053Z,170979867405300
"""donk666 @ KbH85AblgS"" folds",2024-03-07T08:04:33.141Z,170979867314100
"""jd @ iAU2EksAh2"" bets 1.00",2024-03-07T08:04:17.738Z,170979865773800
"""michael @ UFkn4-rw65"" checks",2024-03-07T08:04:07.274Z,170979864727400
"Flop:  [4♥, Q♦, Q♣]",2024-03-07T08:04:00.056Z,170979864005600
"""jd @ iAU2EksAh2"" calls 0.30",2024-03-07T08:03:59.179Z,170979863917900
"""michael @ UFkn4-rw65"" calls 0.30",2024-03-07T08:03:57.746Z,170979863774600
"""Jonathan @ ArgKs65s5n"" calls 0.30",2024-03-07T08:03:50.975Z,170979863097500
"""brian @ UAANB4j7WT"" calls 0.30",2024-03-07T08:03:49.678Z,170979862967800
"""yj @ UXaWQPJt1x"" folds",2024-03-07T08:03:48.736Z,170979862873600
"""donk666 @ KbH85AblgS"" raises to 0.30",2024-03-07T08:03:47.827Z,170979862782700
"""jd @ iAU2EksAh2"" posts a big blind of 0.10",2024-03-07T08:03:44.295Z,170979862429509
"""michael @ UFkn4-rw65"" posts a small blind of 0.05",2024-03-07T08:03:44.295Z,170979862429508
"Your hand is 2♣, 3♦",2024-03-07T08:03:44.295Z,170979862429506
"Player stacks: #1 ""jd @ iAU2EksAh2"" (32.61) | #2 ""donk666 @ KbH85AblgS"" (55.15) | #3 ""yj @ UXaWQPJt1x"" (35.71) | #4 ""brian @ UAANB4j7WT"" (13.52) | #7 ""Jonathan @ ArgKs65s5n"" (41.57) | #10 ""michael @ UFkn4-rw65"" (32.19)",2024-03-07T08:03:44.295Z,170979862429501
"-- starting hand #170 (id: zugam2p8jdc5)  (No Limit Texas Hold'em) (dealer: ""Jonathan @ ArgKs65s5n"") --",2024-03-07T08:03:44.295Z,170979862429500
"""michael @ UFkn4-rw65"" shows a J♦, Q♥.",2024-03-07T08:03:39.035Z,170979861903500
"-- ending hand #169 --",2024-03-07T08:03:37.784Z,170979861778402
"""yj @ UXaWQPJt1x"" collected 3.11 from pot with Straight, Q High (combination: Q♠, J♥, 10♣, 9♦, 8♦)",2024-03-07T08:03:37.784Z,170979861778401
"""yj @ UXaWQPJt1x"" shows a 9♦, 8♦.",2024-03-07T08:03:37.784Z,170979861778400
"""donk666 @ KbH85AblgS"" folds",2024-03-07T08:03:36.947Z,170979861694700
"""michael @ UFkn4-rw65"" calls 0.93",2024-03-07T08:03:36.033Z,170979861603300
"""brian @ UAANB4j7WT"" folds",2024-03-07T08:03:34.858Z,170979861485800
"""yj @ UXaWQPJt1x"" bets 0.93",2024-03-07T08:03:33.515Z,170979861351500
"""donk666 @ KbH85AblgS"" checks",2024-03-07T08:03:29.094Z,170979860909400
"""michael @ UFkn4-rw65"" checks",2024-03-07T08:03:27.653Z,170979860765300
"River: Q♠, 6♦, 6♠, J♥ [10♣]",2024-03-07T08:03:24.770Z,170979860477000
"""brian @ UAANB4j7WT"" checks",2024-03-07T08:03:23.951Z,170979860395100
"""yj @ UXaWQPJt1x"" checks",2024-03-07T08:03:23.036Z,170979860303600
"""donk666 @ KbH85AblgS"" checks",2024-03-07T08:03:22.090Z,170979860209000
"""michael @ UFkn4-rw65"" checks",2024-03-07T08:03:20.131Z,170979860013100
"Turn: Q♠, 6♦, 6♠ [J♥]",2024-03-07T08:03:18.769Z,170979859876900
"""brian @ UAANB4j7WT"" checks",2024-03-07T08:03:17.948Z,170979859794800
"""yj @ UXaWQPJt1x"" checks",2024-03-07T08:03:16.837Z,170979859683700
"""donk666 @ KbH85AblgS"" checks",2024-03-07T08:03:15.914Z,170979859591400
"""michael @ UFkn4-rw65"" checks",2024-03-07T08:03:14.319Z,170979859431900
"Flop:  [Q♠, 6♦, 6♠]",2024-03-07T08:03:12.653Z,170979859265300
"""michael @ UFkn4-rw65"" calls 0.30",2024-03-07T08:03:11.828Z,170979859182800
"""Jonathan @ ArgKs65s5n"" folds",2024-03-07T08:03:10.017Z,170979859001700
"""brian @ UAANB4j7WT"" calls 0.30",2024-03-07T08:03:09.046Z,170979858904600
"""yj @ UXaWQPJt1x"" calls 0.30",2024-03-07T08:03:08.089Z,170979858808900
"""donk666 @ KbH85AblgS"" raises to 0.30",2024-03-07T08:03:06.499Z,170979858649900
"""jd @ iAU2EksAh2"" folds",2024-03-07T08:02:59.990Z,170979857999000
"""michael @ UFkn4-rw65"" posts a big blind of 0.10",2024-03-07T08:02:58.740Z,170979857874009
"""Jonathan @ ArgKs65s5n"" posts a small blind of 0.05",2024-03-07T08:02:58.740Z,170979857874008
"Your hand is 8♣, 3♣",2024-03-07T08:02:58.740Z,170979857874006
"Player stacks: #1 ""jd @ iAU2EksAh2"" (32.61) | #2 ""donk666 @ KbH85AblgS"" (55.45) | #3 ""yj @ UXaWQPJt1x"" (33.83) | #4 ""brian @ UAANB4j7WT"" (13.82) | #7 ""Jonathan @ ArgKs65s5n"" (41.62) | #10 ""michael @ UFkn4-rw65"" (33.42)",2024-03-07T08:02:58.740Z,170979857874001
"-- starting hand #169 (id: rzj51c3qhldd)  (No Limit Texas Hold'em) (dealer: ""brian @ UAANB4j7WT"") --",2024-03-07T08:02:58.740Z,170979857874000
"-- ending hand #168 --",2024-03-07T08:02:55.742Z,170979857574202
"""michael @ UFkn4-rw65"" collected 3.00 from pot",2024-03-07T08:02:55.742Z,170979857574201
"Uncalled bet of 1.30 returned to ""michael @ UFkn4-rw65""",2024-03-07T08:02:55.742Z,170979857574200
"""Jonathan @ ArgKs65s5n"" folds",2024-03-07T08:02:54.860Z,170979857486000
"""michael @ UFkn4-rw65"" bets 1.30",2024-03-07T08:02:52.838Z,170979857283800
"""Jonathan @ ArgKs65s5n"" checks",2024-03-07T08:02:44.035Z,170979856403500
"Flop:  [K♥, 7♣, Q♥]",2024-03-07T08:02:42.321Z,170979856232100
"""Jonathan @ ArgKs65s5n"" calls 1.20",2024-03-07T08:02:41.447Z,170979856144700
"""brian @ UAANB4j7WT"" folds",2024-03-07T08:02:33.963Z,170979855396300
"""jd @ iAU2EksAh2"" folds",2024-03-07T08:02:32.680Z,170979855268000
"""michael @ UFkn4-rw65"" raises to 1.20",2024-03-07T08:02:30.422Z,170979855042200
"""Jonathan @ ArgKs65s5n"" calls 0.30",2024-03-07T08:02:20.874Z,170979854087400
"""brian @ UAANB4j7WT"" calls 0.30",2024-03-07T08:02:17.443Z,170979853744300
"""yj @ UXaWQPJt1x"" folds",2024-03-07T08:02:16.418Z,170979853641800
"""donk666 @ KbH85AblgS"" folds",2024-03-07T08:02:15.459Z,170979853545900
"""jd @ iAU2EksAh2"" raises to 0.30",2024-03-07T08:02:13.086Z,170979853308600
"""michael @ UFkn4-rw65"" raises to 0.20",2024-03-07T08:02:07.469Z,170979852746900
"""Jonathan @ ArgKs65s5n"" posts a big blind of 0.10",2024-03-07T08:02:04.712Z,170979852471209
"""brian @ UAANB4j7WT"" posts a small blind of 0.05",2024-03-07T08:02:04.712Z,170979852471208
"Your hand is 4♣, Q♣",2024-03-07T08:02:04.712Z,170979852471206
"Player stacks: #1 ""jd @ iAU2EksAh2"" (32.91) | #2 ""donk666 @ KbH85AblgS"" (55.45) | #3 ""yj @ UXaWQPJt1x"" (33.83) | #4 ""brian @ UAANB4j7WT"" (14.12) | #7 ""Jonathan @ ArgKs65s5n"" (42.82) | #10 ""michael @ UFkn4-rw65"" (31.62)",2024-03-07T08:02:04.712Z,170979852471201
"-- starting hand #168 (id: 1ac6zciv9fzy)  (No Limit Texas Hold'em) (dealer: ""yj @ UXaWQPJt1x"") --",2024-03-07T08:02:04.712Z,170979852471200
"-- ending hand #167 --",2024-03-07T08:01:58.703Z,170979851870303
"""jd @ iAU2EksAh2"" shows a 5♠, A♠.",2024-03-07T08:01:58.703Z,170979851870302
"""Jonathan @ ArgKs65s5n"" collected 14.00 from pot with Two Pair, K's & 4's (combination: K♣, K♠, 4♦, 4♠, 10♣)",2024-03-07T08:01:58.703Z,170979851870301
"""Jonathan @ ArgKs65s5n"" shows a 5♣, K♣.",2024-03-07T08:01:58.703Z,170979851870300
"""Jonathan @ ArgKs65s5n"" calls 3.50",2024-03-07T08:01:57.850Z,170979851785000
"""jd @ iAU2EksAh2"" bets 3.50",2024-03-07T08:01:56.299Z,170979851629900
"""Jonathan @ ArgKs65s5n"" checks",2024-03-07T08:01:53.524Z,170979851352400
"River: 9♦, K♠, 4♦, 10♣ [4♠]",2024-03-07T08:01:51.622Z,170979851162200
"""jd @ iAU2EksAh2"" calls 2.10",2024-03-07T08:01:50.748Z,170979851074800
"""Jonathan @ ArgKs65s5n"" bets 2.10",2024-03-07T08:01:46.152Z,170979850615200
"Turn: 9♦, K♠, 4♦ [10♣]",2024-03-07T08:01:41.503Z,170979850150300
"""brian @ UAANB4j7WT"" folds",2024-03-07T08:01:40.690Z,170979850069000
"""yj @ UXaWQPJt1x"" folds",2024-03-07T08:01:39.561Z,170979849956100
"""jd @ iAU2EksAh2"" calls 0.70",2024-03-07T08:01:38.652Z,170979849865200
"""Jonathan @ ArgKs65s5n"" bets 0.70",2024-03-07T08:01:36.631Z,170979849663100
"""brian @ UAANB4j7WT"" checks",2024-03-07T08:01:27.424Z,170979848742400
"""yj @ UXaWQPJt1x"" checks",2024-03-07T08:01:25.309Z,170979848530900
"Flop:  [9♦, K♠, 4♦]",2024-03-07T08:01:18.383Z,170979847838300
"""brian @ UAANB4j7WT"" calls 0.35",2024-03-07T08:01:17.568Z,170979847756800
"""yj @ UXaWQPJt1x"" calls 0.35",2024-03-07T08:01:15.580Z,170979847558000
"""donk666 @ KbH85AblgS"" folds",2024-03-07T08:01:10.710Z,170979847071000
"""jd @ iAU2EksAh2"" calls 0.35",2024-03-07T08:01:09.799Z,170979846979900
"""michael @ UFkn4-rw65"" folds",2024-03-07T08:01:03.803Z,170979846380300
"""Jonathan @ ArgKs65s5n"" raises to 0.35",2024-03-07T08:00:59.378Z,170979845937800
"""brian @ UAANB4j7WT"" posts a big blind of 0.10",2024-03-07T08:00:55.571Z,170979845557109
"""yj @ UXaWQPJt1x"" posts a small blind of 0.05",2024-03-07T08:00:55.571Z,170979845557108
"Your hand is 5♣, K♣",2024-03-07T08:00:55.571Z,170979845557106
"Player stacks: #1 ""jd @ iAU2EksAh2"" (39.56) | #2 ""donk666 @ KbH85AblgS"" (55.45) | #3 ""yj @ UXaWQPJt1x"" (34.18) | #4 ""brian @ UAANB4j7WT"" (14.47) | #7 ""Jonathan @ ArgKs65s5n"" (35.47) | #10 ""michael @ UFkn4-rw65"" (31.62)",2024-03-07T08:00:55.571Z,170979845557101
"-- starting hand #167 (id: gbpq0fzcndfv)  (No Limit Texas Hold'em) (dealer: ""donk666 @ KbH85AblgS"") --",2024-03-07T08:00:55.571Z,170979845557100
"-- ending hand #166 --",2024-03-07T08:00:52.588Z,170979845258802
"""Jonathan @ ArgKs65s5n"" collected 3.70 from pot",2024-03-07T08:00:52.588Z,170979845258801
"Uncalled bet of 3.70 returned to ""Jonathan @ ArgKs65s5n""",2024-03-07T08:00:52.588Z,170979845258800
"""donk666 @ KbH85AblgS"" folds",2024-03-07T08:00:51.773Z,170979845177300
"""jd @ iAU2EksAh2"" folds",2024-03-07T08:00:50.864Z,170979845086400
"""Jonathan @ ArgKs65s5n"" raises to 4.90",2024-03-07T08:00:45.519Z,170979844551900
"""yj @ UXaWQPJt1x"" folds",2024-03-07T08:00:42.744Z,170979844274400
"""donk666 @ KbH85AblgS"" calls 1.20",2024-03-07T08:00:41.827Z,170979844182700
"""jd @ iAU2EksAh2"" raises to 1.20",2024-03-07T08:00:40.120Z,170979844012000
"""michael @ UFkn4-rw65"" folds",2024-03-07T08:00:30.308Z,170979843030800
"""Jonathan @ ArgKs65s5n"" raises to 0.35",2024-03-07T08:00:20.837Z,170979842083700
"""brian @ UAANB4j7WT"" folds",2024-03-07T08:00:17.580Z,170979841758000
"""yj @ UXaWQPJt1x"" posts a big blind of 0.10",2024-03-07T08:00:15.765Z,170979841576509
"""donk666 @ KbH85AblgS"" posts a small blind of 0.05",2024-03-07T08:00:15.765Z,170979841576508
"Your hand is K♦, K♥",2024-03-07T08:00:15.765Z,170979841576506
"Player stacks: #1 ""jd @ iAU2EksAh2"" (40.76) | #2 ""donk666 @ KbH85AblgS"" (56.65) | #3 ""yj @ UXaWQPJt1x"" (34.28) | #4 ""brian @ UAANB4j7WT"" (14.47) | #7 ""Jonathan @ ArgKs65s5n"" (32.97) | #10 ""michael @ UFkn4-rw65"" (31.62)",2024-03-07T08:00:15.765Z,170979841576501
"-- starting hand #166 (id: 3xxqz1b39jq9)  (No Limit Texas Hold'em) (dealer: ""jd @ iAU2EksAh2"") --",2024-03-07T08:00:15.765Z,170979841576500
"-- ending hand #165 --",2024-03-07T08:00:12.842Z,170979841284202
"""donk666 @ KbH85AblgS"" collected 0.60 from pot",2024-03-07T08:00:12.842Z,170979841284201
"Uncalled bet of 0.30 returned to ""donk666 @ KbH85AblgS""",2024-03-07T08:00:12.842Z,170979841284200
"""jd @ iAU2EksAh2"" folds",2024-03-07T08:00:12.013Z,170979841201300
"""brian @ UAANB4j7WT"" folds",2024-03-07T08:00:03.231Z,170979840323100
"""donk666 @ KbH85AblgS"" bets 0.30",2024-03-07T08:00:02.075Z,170979840207500
"""jd @ iAU2EksAh2"" checks",2024-03-07T07:59:59.161Z,170979839916100
"Flop:  [9♠, K♣, A♣]",2024-03-07T07:59:56.498Z,170979839649800
"""donk666 @ KbH85AblgS"" calls 0.20",2024-03-07T07:59:55.680Z,170979839568000
"""jd @ iAU2EksAh2"" calls 0.20",2024-03-07T07:59:53.126Z,170979839312600
"""michael @ UFkn4-rw65"" folds",2024-03-07T07:59:43.654Z,170979838365400
"""Jonathan @ ArgKs65s5n"" folds",2024-03-07T07:59:40.540Z,170979838054000
"""brian @ UAANB4j7WT"" raises to 0.20",2024-03-07T07:59:39.638Z,170979837963800
"""yj @ UXaWQPJt1x"" folds",2024-03-07T07:59:36.012Z,170979837601200
"""donk666 @ KbH85AblgS"" posts a big blind of 0.10",2024-03-07T07:59:32.194Z,170979837219409
"""jd @ iAU2EksAh2"" posts a small blind of 0.05",2024-03-07T07:59:32.194Z,170979837219408
"Your hand is 4♠, 2♥",2024-03-07T07:59:32.194Z,170979837219406
"Player stacks: #1 ""jd @ iAU2EksAh2"" (40.96) | #2 ""donk666 @ KbH85AblgS"" (56.25) | #3 ""yj @ UXaWQPJt1x"" (34.28) | #4 ""brian @ UAANB4j7WT"" (14.67) | #7 ""Jonathan @ ArgKs65s5n"" (32.97) | #10 ""michael @ UFkn4-rw65"" (31.62)",2024-03-07T07:59:32.194Z,170979837219401
"-- starting hand #165 (id: mw96yejkfmtz)  (No Limit Texas Hold'em) (dealer: ""michael @ UFkn4-rw65"") --",2024-03-07T07:59:32.194Z,170979837219400
"-- ending hand #164 --",2024-03-07T07:59:29.263Z,170979836926302
"""yj @ UXaWQPJt1x"" collected 0.65 from pot",2024-03-07T07:59:29.263Z,170979836926301
"Uncalled bet of 0.21 returned to ""yj @ UXaWQPJt1x""",2024-03-07T07:59:29.263Z,170979836926300
"""jd @ iAU2EksAh2"" folds",2024-03-07T07:59:28.395Z,170979836839500
"""brian @ UAANB4j7WT"" folds",2024-03-07T07:59:23.412Z,170979836341200
"""yj @ UXaWQPJt1x"" bets 0.21",2024-03-07T07:59:21.483Z,170979836148300
"""jd @ iAU2EksAh2"" checks",2024-03-07T07:59:15.911Z,170979835591100
"Flop:  [Q♥, 9♦, Q♣]",2024-03-07T07:59:14.180Z,170979835418000
"""jd @ iAU2EksAh2"" calls 0.20",2024-03-07T07:59:13.288Z,170979835328800
"""michael @ UFkn4-rw65"" folds",2024-03-07T07:59:10.675Z,170979835067500
"""Jonathan @ ArgKs65s5n"" folds",2024-03-07T07:59:09.679Z,170979834967900
"""brian @ UAANB4j7WT"" calls 0.20",2024-03-07T07:59:08.792Z,170979834879200
"""yj @ UXaWQPJt1x"" raises to 0.20",2024-03-07T07:59:07.675Z,170979834767500
"""donk666 @ KbH85AblgS"" folds",2024-03-07T07:59:04.293Z,170979834429300
"""jd @ iAU2EksAh2"" posts a big blind of 0.10",2024-03-07T07:59:02.562Z,170979834256209
"""michael @ UFkn4-rw65"" posts a small blind of 0.05",2024-03-07T07:59:02.562Z,170979834256208
"Your hand is 3♣, 10♥",2024-03-07T07:59:02.562Z,170979834256206
"Player stacks: #1 ""jd @ iAU2EksAh2"" (41.16) | #2 ""donk666 @ KbH85AblgS"" (56.25) | #3 ""yj @ UXaWQPJt1x"" (33.83) | #4 ""brian @ UAANB4j7WT"" (14.87) | #7 ""Jonathan @ ArgKs65s5n"" (32.97) | #10 ""michael @ UFkn4-rw65"" (31.67)",2024-03-07T07:59:02.562Z,170979834256201
"-- starting hand #164 (id: ueht3uqgwqls)  (No Limit Texas Hold'em) (dealer: ""Jonathan @ ArgKs65s5n"") --",2024-03-07T07:59:02.562Z,170979834256200
"""michael @ UFkn4-rw65"" shows a K♦, A♠.",2024-03-07T07:59:00.127Z,170979834012700
"""brian @ UAANB4j7WT"" shows a 4♦, 2♦.",2024-03-07T07:58:56.610Z,170979833661000
"-- ending hand #163 --",2024-03-07T07:58:55.557Z,170979833555703
"""Jonathan @ ArgKs65s5n"" shows a K♣, A♥.",2024-03-07T07:58:55.557Z,170979833555702
"""jd @ iAU2EksAh2"" collected 41.16 from pot with Three of a Kind, J's (combination: J♥, J♠, J♦, A♦, 6♣)",2024-03-07T07:58:55.557Z,170979833555701
"""jd @ iAU2EksAh2"" shows a J♥, J♠.",2024-03-07T07:58:55.557Z,170979833555700
"""jd @ iAU2EksAh2"" calls 9.58 and go all in",2024-03-07T07:58:54.641Z,170979833464100
"""Jonathan @ ArgKs65s5n"" bets 9.58",2024-03-07T07:58:53.339Z,170979833333900
"River: A♦, 6♣, J♦, 3♣ [5♣]",2024-03-07T07:58:49.549Z,170979832954900
"""michael @ UFkn4-rw65"" folds",2024-03-07T07:58:48.661Z,170979832866100
"""Jonathan @ ArgKs65s5n"" calls 6.60",2024-03-07T07:58:21.067Z,170979830106700
"""brian @ UAANB4j7WT"" folds",2024-03-07T07:58:07.664Z,170979828766400
"""jd @ iAU2EksAh2"" bets 6.60",2024-03-07T07:58:04.273Z,170979828427300
"""michael @ UFkn4-rw65"" checks",2024-03-07T07:58:00.037Z,170979828003700
"""Jonathan @ ArgKs65s5n"" checks",2024-03-07T07:57:57.891Z,170979827789100
"Turn: A♦, 6♣, J♦ [3♣]",2024-03-07T07:57:56.107Z,170979827610700
"""michael @ UFkn4-rw65"" calls 1.90",2024-03-07T07:57:55.292Z,170979827529200
"""Jonathan @ ArgKs65s5n"" calls 1.90",2024-03-07T07:57:53.171Z,170979827317100
"""brian @ UAANB4j7WT"" calls 1.90",2024-03-07T07:57:52.252Z,170979827225200
"""jd @ iAU2EksAh2"" raises to 1.90",2024-03-07T07:57:48.033Z,170979826803300
"""michael @ UFkn4-rw65"" bets 0.40",2024-03-07T07:57:44.382Z,170979826438200
"""Jonathan @ ArgKs65s5n"" checks",2024-03-07T07:57:38.368Z,170979825836800
"Flop:  [A♦, 6♣, J♦]",2024-03-07T07:57:27.156Z,170979824715600
"""michael @ UFkn4-rw65"" calls 0.30",2024-03-07T07:57:26.301Z,170979824630100
"""Jonathan @ ArgKs65s5n"" calls 0.30",2024-03-07T07:57:20.952Z,170979824095200
"""brian @ UAANB4j7WT"" calls 0.30",2024-03-07T07:57:17.769Z,170979823776900
"""yj @ UXaWQPJt1x"" folds",2024-03-07T07:57:16.708Z,170979823670800
"""donk666 @ KbH85AblgS"" folds",2024-03-07T07:57:15.772Z,170979823577200
"""jd @ iAU2EksAh2"" raises to 0.30",2024-03-07T07:57:14.875Z,170979823487500
"""michael @ UFkn4-rw65"" posts a big blind of 0.10",2024-03-07T07:57:11.843Z,170979823184309
"""Jonathan @ ArgKs65s5n"" posts a small blind of 0.05",2024-03-07T07:57:11.843Z,170979823184308
"Your hand is K♣, A♥",2024-03-07T07:57:11.843Z,170979823184306
"Player stacks: #1 ""jd @ iAU2EksAh2"" (18.38) | #2 ""donk666 @ KbH85AblgS"" (56.25) | #3 ""yj @ UXaWQPJt1x"" (33.83) | #4 ""brian @ UAANB4j7WT"" (17.07) | #7 ""Jonathan @ ArgKs65s5n"" (51.35) | #10 ""michael @ UFkn4-rw65"" (33.87)",2024-03-07T07:57:11.843Z,170979823184301
"-- starting hand #163 (id: yn93mfu1n2d2)  (No Limit Texas Hold'em) (dealer: ""brian @ UAANB4j7WT"") --",2024-03-07T07:57:11.843Z,170979823184300
"-- ending hand #162 --",2024-03-07T07:57:05.823Z,170979822582302
"""jd @ iAU2EksAh2"" collected 12.00 from pot with Straight, Q High (combination: Q♣, J♣, 10♥, 9♥, 8♠)",2024-03-07T07:57:05.823Z,170979822582301
"""jd @ iAU2EksAh2"" shows a J♣, 10♥.",2024-03-07T07:57:05.823Z,170979822582300
"""brian @ UAANB4j7WT"" calls 3.60",2024-03-07T07:57:04.970Z,170979822497000
"""jd @ iAU2EksAh2"" bets 3.60",2024-03-07T07:57:04.062Z,170979822406200
"""brian @ UAANB4j7WT"" checks",2024-03-07T07:56:58.840Z,170979821884000
"River: Q♣, 9♥, 8♠, 2♥ [3♣]",2024-03-07T07:56:57.717Z,170979821771700
"""jd @ iAU2EksAh2"" checks",2024-03-07T07:56:56.874Z,170979821687400
"""brian @ UAANB4j7WT"" checks",2024-03-07T07:56:55.101Z,170979821510100
"Turn: Q♣, 9♥, 8♠ [2♥]",2024-03-07T07:56:53.912Z,170979821391200
"""michael @ UFkn4-rw65"" folds",2024-03-07T07:56:53.090Z,170979821309000
"""Jonathan @ ArgKs65s5n"" folds",2024-03-07T07:56:52.139Z,170979821213900
