entry,at,order
"""aiden# @ _c6_FOIS6W"" shows a 8♣, K♠.",2024-01-24T07:07:59.107Z,170608007910700
"""Goran @ LNt2PE5Kf1"" shows a 6♦, 8♥.",2024-01-24T07:07:58.601Z,170608007860100
"-- ending hand #145 --",2024-01-24T07:07:57.578Z,170608007757802
"""jd @ 63T0FS8Tfi"" collected 4.70 from pot with Two Pair, 8's & 2's (combination: 8♠, 8♦, 2♣, 2♦, K♦)",2024-01-24T07:07:57.578Z,170608007757801
"""jd @ 63T0FS8Tfi"" shows a 6♠, 2♣.",2024-01-24T07:07:57.578Z,170608007757800
"""michael @ UFkn4-rw65"" checks",2024-01-24T07:07:56.754Z,170608007675400
"""jd @ 63T0FS8Tfi"" checks",2024-01-24T07:07:51.330Z,170608007133000
"River: 3♣, K♦, 8♠, 8♦ [2♦]",2024-01-24T07:07:46.676Z,170608006667600
"""michael @ UFkn4-rw65"" checks",2024-01-24T07:07:45.842Z,170608006584200
"""jd @ 63T0FS8Tfi"" checks",2024-01-24T07:07:44.574Z,170608006457400
"Turn: 3♣, K♦, 8♠ [8♦]",2024-01-24T07:07:42.871Z,170608006287100
"""michael @ UFkn4-rw65"" checks",2024-01-24T07:07:42.023Z,170608006202300
"""jd @ 63T0FS8Tfi"" checks",2024-01-24T07:07:40.375Z,170608006037500
"Flop:  [3♣, K♦, 8♠]",2024-01-24T07:07:24.602Z,170608004460200
"""aiden# @ _c6_FOIS6W"" folds",2024-01-24T07:07:23.779Z,170608004377900
"""jon @ MP935AvtsQ"" folds",2024-01-24T07:07:22.879Z,170608004287900
"""michael @ UFkn4-rw65"" calls 2.00",2024-01-24T07:07:22.026Z,170608004202600
"""Goran @ LNt2PE5Kf1"" folds",2024-01-24T07:07:16.579Z,170608003657900
"""jd @ 63T0FS8Tfi"" raises to 2.00",2024-01-24T07:07:15.446Z,170608003544600
"""aiden# @ _c6_FOIS6W"" calls 0.30",2024-01-24T07:07:04.570Z,170608002457000
"""jon @ MP935AvtsQ"" calls 0.30",2024-01-24T07:06:53.628Z,170608001362800
"""michael @ UFkn4-rw65"" raises to 0.30",2024-01-24T07:06:46.901Z,170608000690100
"""Goran @ LNt2PE5Kf1"" posts a big blind of 0.10",2024-01-24T07:06:43.904Z,170608000390408
"""jd @ 63T0FS8Tfi"" posts a small blind of 0.05",2024-01-24T07:06:43.904Z,170608000390407
"Player stacks: #1 ""michael @ UFkn4-rw65"" (33.33) | #2 ""jon @ MP935AvtsQ"" (56.03) | #3 ""aiden# @ _c6_FOIS6W"" (21.91) | #9 ""jd @ 63T0FS8Tfi"" (50.42) | #10 ""Goran @ LNt2PE5Kf1"" (26.97)",2024-01-24T07:06:43.904Z,170608000390401
"-- starting hand #145 (id: hnoefoxjn0ia)  (No Limit Texas Hold'em) (dealer: ""aiden# @ _c6_FOIS6W"") --",2024-01-24T07:06:43.904Z,170608000390400
"-- ending hand #144 --",2024-01-24T07:06:37.850Z,170607999785002
"""jd @ 63T0FS8Tfi"" collected 1.69 from pot with Pair, 10's (combination: 10♣, 10♠, A♦, K♦, 9♠)",2024-01-24T07:06:37.850Z,170607999785001
"""jd @ 63T0FS8Tfi"" shows a 10♣, A♦.",2024-01-24T07:06:37.850Z,170607999785000
"""jon @ MP935AvtsQ"" calls 0.10",2024-01-24T07:06:37.032Z,170607999703200
"""jd @ 63T0FS8Tfi"" bets 0.10",2024-01-24T07:06:36.101Z,170607999610100
"River: K♦, 5♠, 9♠, 4♦ [10♠]",2024-01-24T07:06:29.783Z,170607998978300
"""jon @ MP935AvtsQ"" checks",2024-01-24T07:06:28.969Z,170607998896900
"""jd @ 63T0FS8Tfi"" checks",2024-01-24T07:06:27.673Z,170607998767300
"Turn: K♦, 5♠, 9♠ [4♦]",2024-01-24T07:06:25.081Z,170607998508100
"""jon @ MP935AvtsQ"" calls 0.37",2024-01-24T07:06:24.250Z,170607998425000
"""jd @ 63T0FS8Tfi"" bets 0.37",2024-01-24T07:06:21.638Z,170607998163800
"Flop:  [K♦, 5♠, 9♠]",2024-01-24T07:06:17.217Z,170607997721700
"""jd @ 63T0FS8Tfi"" calls 0.35",2024-01-24T07:06:16.413Z,170607997641300
"""aiden# @ _c6_FOIS6W"" folds",2024-01-24T07:06:14.829Z,170607997482900
"""jon @ MP935AvtsQ"" raises to 0.35",2024-01-24T07:06:13.951Z,170607997395100
"""michael @ UFkn4-rw65"" folds",2024-01-24T07:06:12.225Z,170607997222500
"""Goran @ LNt2PE5Kf1"" folds",2024-01-24T07:06:10.773Z,170607997077300
"""jd @ 63T0FS8Tfi"" posts a big blind of 0.10",2024-01-24T07:05:57.260Z,170607995726008
"""aiden# @ _c6_FOIS6W"" posts a small blind of 0.05",2024-01-24T07:05:57.260Z,170607995726007
"Player stacks: #1 ""michael @ UFkn4-rw65"" (33.33) | #2 ""jon @ MP935AvtsQ"" (56.85) | #3 ""aiden# @ _c6_FOIS6W"" (21.96) | #9 ""jd @ 63T0FS8Tfi"" (49.55) | #10 ""Goran @ LNt2PE5Kf1"" (26.97)",2024-01-24T07:05:57.260Z,170607995726001
"-- starting hand #144 (id: gyt80xqzusbz)  (No Limit Texas Hold'em) (dealer: ""jon @ MP935AvtsQ"") --",2024-01-24T07:05:57.260Z,170607995726000
"-- ending hand #143 --",2024-01-24T07:05:54.344Z,170607995434402
"""Goran @ LNt2PE5Kf1"" collected 2.05 from pot",2024-01-24T07:05:54.344Z,170607995434401
"Uncalled bet of 0.50 returned to ""Goran @ LNt2PE5Kf1""",2024-01-24T07:05:54.344Z,170607995434400
"""aiden# @ _c6_FOIS6W"" folds",2024-01-24T07:05:53.541Z,170607995354100
"""Goran @ LNt2PE5Kf1"" raises to 1.00",2024-01-24T07:05:48.048Z,170607994804800
"""aiden# @ _c6_FOIS6W"" bets 0.50",2024-01-24T07:05:40.755Z,170607994075500
"Turn: K♦, 8♠, 8♥ [7♠]",2024-01-24T07:05:36.548Z,170607993654800
"""Goran @ LNt2PE5Kf1"" checks",2024-01-24T07:05:35.716Z,170607993571600
"""aiden# @ _c6_FOIS6W"" checks",2024-01-24T07:05:34.605Z,170607993460500
"Flop:  [K♦, 8♠, 8♥]",2024-01-24T07:05:32.017Z,170607993201700
"""aiden# @ _c6_FOIS6W"" calls 0.50",2024-01-24T07:05:31.175Z,170607993117500
"""jon @ MP935AvtsQ"" folds",2024-01-24T07:05:30.250Z,170607993025000
"""michael @ UFkn4-rw65"" folds",2024-01-24T07:05:29.406Z,170607992940600
"""Goran @ LNt2PE5Kf1"" raises to 0.50",2024-01-24T07:05:15.462Z,170607991546200
"""jd @ 63T0FS8Tfi"" folds",2024-01-24T07:05:11.759Z,170607991175900
"""aiden# @ _c6_FOIS6W"" posts a big blind of 0.10",2024-01-24T07:05:10.446Z,170607991044608
"""jon @ MP935AvtsQ"" posts a small blind of 0.05",2024-01-24T07:05:10.446Z,170607991044607
"Player stacks: #1 ""michael @ UFkn4-rw65"" (33.33) | #2 ""jon @ MP935AvtsQ"" (56.90) | #3 ""aiden# @ _c6_FOIS6W"" (22.96) | #9 ""jd @ 63T0FS8Tfi"" (49.55) | #10 ""Goran @ LNt2PE5Kf1"" (25.92)",2024-01-24T07:05:10.446Z,170607991044601
"-- starting hand #143 (id: mdhxxql3w5ge)  (No Limit Texas Hold'em) (dealer: ""michael @ UFkn4-rw65"") --",2024-01-24T07:05:10.446Z,170607991044600
"-- ending hand #142 --",2024-01-24T07:05:04.432Z,170607990443202
"""jon @ MP935AvtsQ"" collected 9.40 from pot with Pair, J's (combination: J♣, J♥, Q♦, 9♠, 7♠)",2024-01-24T07:05:04.432Z,170607990443201
"""jon @ MP935AvtsQ"" shows a J♣, J♥.",2024-01-24T07:05:04.432Z,170607990443200
"""jd @ 63T0FS8Tfi"" calls 0.10",2024-01-24T07:05:03.630Z,170607990363000
"""jon @ MP935AvtsQ"" bets 0.10",2024-01-24T07:05:02.004Z,170607990200400
"River: Q♦, 5♦, 4♥, 7♠ [9♠]",2024-01-24T07:04:59.974Z,170607989997400
"""jd @ 63T0FS8Tfi"" calls 2.30",2024-01-24T07:04:59.124Z,170607989912400
"""jon @ MP935AvtsQ"" bets 2.30",2024-01-24T07:04:37.140Z,170607987714000
"Turn: Q♦, 5♦, 4♥ [7♠]",2024-01-24T07:04:34.142Z,170607987414200
"""jd @ 63T0FS8Tfi"" calls 1.00",2024-01-24T07:04:33.228Z,170607987322800
"""aiden# @ _c6_FOIS6W"" folds",2024-01-24T07:04:32.265Z,170607987226500
"""jon @ MP935AvtsQ"" bets 1.00",2024-01-24T07:04:17.862Z,170607985786200
"Flop:  [Q♦, 5♦, 4♥]",2024-01-24T07:04:13.729Z,170607985372900
"""jd @ 63T0FS8Tfi"" calls 0.85",2024-01-24T07:04:12.891Z,170607985289100
"""aiden# @ _c6_FOIS6W"" calls 0.85",2024-01-24T07:04:09.351Z,170607984935100
"""jon @ MP935AvtsQ"" raises to 0.85",2024-01-24T07:04:06.318Z,170607984631800
"""michael @ UFkn4-rw65"" folds",2024-01-24T07:04:03.735Z,170607984373500
"""Goran @ LNt2PE5Kf1"" folds",2024-01-24T07:04:01.258Z,170607984125800
"""jd @ 63T0FS8Tfi"" calls 0.20",2024-01-24T07:04:00.312Z,170607984031200
"""aiden# @ _c6_FOIS6W"" raises to 0.20",2024-01-24T07:03:54.604Z,170607983460400
"""jon @ MP935AvtsQ"" posts a big blind of 0.10",2024-01-24T07:03:52.436Z,170607983243608
"""michael @ UFkn4-rw65"" posts a small blind of 0.05",2024-01-24T07:03:52.436Z,170607983243607
"Player stacks: #1 ""michael @ UFkn4-rw65"" (33.38) | #2 ""jon @ MP935AvtsQ"" (51.75) | #3 ""aiden# @ _c6_FOIS6W"" (23.81) | #9 ""jd @ 63T0FS8Tfi"" (53.80) | #10 ""Goran @ LNt2PE5Kf1"" (25.92)",2024-01-24T07:03:52.436Z,170607983243601
"-- starting hand #142 (id: 79bpclfzsmpd)  (No Limit Texas Hold'em) (dealer: ""Goran @ LNt2PE5Kf1"") --",2024-01-24T07:03:52.436Z,170607983243600
"-- ending hand #141 --",2024-01-24T07:03:49.479Z,170607982947902
"""jd @ 63T0FS8Tfi"" collected 0.25 from pot",2024-01-24T07:03:49.479Z,170607982947901
"Uncalled bet of 0.20 returned to ""jd @ 63T0FS8Tfi""",2024-01-24T07:03:49.479Z,170607982947900
"""michael @ UFkn4-rw65"" folds",2024-01-24T07:03:48.671Z,170607982867100
"""Goran @ LNt2PE5Kf1"" folds",2024-01-24T07:03:46.325Z,170607982632500
"""jd @ 63T0FS8Tfi"" raises to 0.30",2024-01-24T07:03:45.369Z,170607982536900
"""aiden# @ _c6_FOIS6W"" folds",2024-01-24T07:03:41.217Z,170607982121700
"""jon @ MP935AvtsQ"" folds",2024-01-24T07:03:40.333Z,170607982033300
"""michael @ UFkn4-rw65"" posts a big blind of 0.10",2024-01-24T07:03:39.295Z,170607981929508
"""Goran @ LNt2PE5Kf1"" posts a small blind of 0.05",2024-01-24T07:03:39.295Z,170607981929507
"Player stacks: #1 ""michael @ UFkn4-rw65"" (33.48) | #2 ""jon @ MP935AvtsQ"" (51.75) | #3 ""aiden# @ _c6_FOIS6W"" (23.81) | #9 ""jd @ 63T0FS8Tfi"" (53.65) | #10 ""Goran @ LNt2PE5Kf1"" (25.97)",2024-01-24T07:03:39.295Z,170607981929501
"-- starting hand #141 (id: 8odmmx9ey3q6)  (No Limit Texas Hold'em) (dealer: ""jd @ 63T0FS8Tfi"") --",2024-01-24T07:03:39.295Z,170607981929500
"-- ending hand #140 --",2024-01-24T07:03:33.266Z,170607981326602
"""jd @ 63T0FS8Tfi"" collected 1.80 from pot with Flush, Kh High (combination: K♥, J♥, 7♥, 6♥, 3♥)",2024-01-24T07:03:33.266Z,170607981326601
"""jd @ 63T0FS8Tfi"" shows a 3♥, J♥.",2024-01-24T07:03:33.266Z,170607981326600
"""jon @ MP935AvtsQ"" calls 0.45",2024-01-24T07:03:32.436Z,170607981243600
"""Goran @ LNt2PE5Kf1"" folds",2024-01-24T07:03:29.533Z,170607980953300
"""jd @ 63T0FS8Tfi"" bets 0.45",2024-01-24T07:03:24.222Z,170607980422200
"River: K♥, 7♥, 10♦, 9♠ [6♥]",2024-01-24T07:03:19.644Z,170607979964400
"""jon @ MP935AvtsQ"" calls 0.10",2024-01-24T07:03:18.809Z,170607979880900
"""Goran @ LNt2PE5Kf1"" calls 0.10",2024-01-24T07:03:17.949Z,170607979794900
"""jd @ 63T0FS8Tfi"" bets 0.10",2024-01-24T07:03:16.827Z,170607979682700
"Turn: K♥, 7♥, 10♦ [9♠]",2024-01-24T07:03:13.475Z,170607979347500
"""jon @ MP935AvtsQ"" calls 0.10",2024-01-24T07:03:12.661Z,170607979266100
"""Goran @ LNt2PE5Kf1"" calls 0.10",2024-01-24T07:03:11.814Z,170607979181400
"""jd @ 63T0FS8Tfi"" bets 0.10",2024-01-24T07:03:10.113Z,170607979011300
"Flop:  [K♥, 7♥, 10♦]",2024-01-24T07:03:05.777Z,170607978577700
"""Goran @ LNt2PE5Kf1"" checks",2024-01-24T07:03:04.932Z,170607978493200
"""jd @ 63T0FS8Tfi"" calls 0.10",2024-01-24T07:03:01.641Z,170607978164100
"""aiden# @ _c6_FOIS6W"" folds",2024-01-24T07:02:59.821Z,170607977982100
"""jon @ MP935AvtsQ"" calls 0.10",2024-01-24T07:02:58.029Z,170607977802900
"""michael @ UFkn4-rw65"" folds",2024-01-24T07:02:55.821Z,170607977582100
"""Goran @ LNt2PE5Kf1"" posts a big blind of 0.10",2024-01-24T07:02:53.503Z,170607977350308
"""jd @ 63T0FS8Tfi"" posts a small blind of 0.05",2024-01-24T07:02:53.503Z,170607977350307
"Player stacks: #1 ""michael @ UFkn4-rw65"" (33.48) | #2 ""jon @ MP935AvtsQ"" (52.50) | #3 ""aiden# @ _c6_FOIS6W"" (23.81) | #9 ""jd @ 63T0FS8Tfi"" (52.60) | #10 ""Goran @ LNt2PE5Kf1"" (26.27)",2024-01-24T07:02:53.503Z,170607977350301
"-- starting hand #140 (id: 0vsr4uizh0ns)  (No Limit Texas Hold'em) (dealer: ""aiden# @ _c6_FOIS6W"") --",2024-01-24T07:02:53.503Z,170607977350300
"-- ending hand #139 --",2024-01-24T07:02:47.494Z,170607976749402
"""jd @ 63T0FS8Tfi"" collected 6.93 from pot with Pair, K's (combination: K♥, K♠, Q♣, 9♥, 8♥)",2024-01-24T07:02:47.494Z,170607976749401
"""jd @ 63T0FS8Tfi"" shows a 4♣, K♥.",2024-01-24T07:02:47.494Z,170607976749400
"""aiden# @ _c6_FOIS6W"" calls 2.31",2024-01-24T07:02:46.638Z,170607976663800
"""jon @ MP935AvtsQ"" folds",2024-01-24T07:02:35.894Z,170607975589400
"""jd @ 63T0FS8Tfi"" bets 2.31",2024-01-24T07:02:34.880Z,170607975488000
"""aiden# @ _c6_FOIS6W"" checks",2024-01-24T07:02:29.201Z,170607974920100
"River: 3♣, 9♥, Q♣, 8♥ [K♠]",2024-01-24T07:02:16.321Z,170607973632100
"""jon @ MP935AvtsQ"" checks",2024-01-24T07:02:15.482Z,170607973548200
"""jd @ 63T0FS8Tfi"" checks",2024-01-24T07:02:14.577Z,170607973457700
"""aiden# @ _c6_FOIS6W"" checks",2024-01-24T07:02:12.795Z,170607973279500
"Turn: 3♣, 9♥, Q♣ [8♥]",2024-01-24T07:02:09.712Z,170607972971200
"""jd @ 63T0FS8Tfi"" calls 0.42",2024-01-24T07:02:08.908Z,170607972890800
"""aiden# @ _c6_FOIS6W"" calls 0.42",2024-01-24T07:02:07.610Z,170607972761000
"""jon @ MP935AvtsQ"" bets 0.42",2024-01-24T07:02:01.835Z,170607972183500
"""jd @ 63T0FS8Tfi"" checks",2024-01-24T07:01:59.447Z,170607971944700
"""aiden# @ _c6_FOIS6W"" checks",2024-01-24T07:01:58.036Z,170607971803600
"Flop:  [3♣, 9♥, Q♣]",2024-01-24T07:01:56.030Z,170607971603000
"""jd @ 63T0FS8Tfi"" calls 0.35",2024-01-24T07:01:55.197Z,170607971519700
"""aiden# @ _c6_FOIS6W"" calls 0.35",2024-01-24T07:01:53.143Z,170607971314300
"""jon @ MP935AvtsQ"" raises to 0.35",2024-01-24T07:01:47.368Z,170607970736800
"""michael @ UFkn4-rw65"" folds",2024-01-24T07:01:45.851Z,170607970585100
"""Goran @ LNt2PE5Kf1"" folds",2024-01-24T07:01:44.881Z,170607970488100
"""jd @ 63T0FS8Tfi"" posts a big blind of 0.10",2024-01-24T07:01:43.423Z,170607970342308
"""aiden# @ _c6_FOIS6W"" posts a small blind of 0.05",2024-01-24T07:01:43.423Z,170607970342307
"Player stacks: #1 ""michael @ UFkn4-rw65"" (33.48) | #2 ""jon @ MP935AvtsQ"" (53.27) | #3 ""aiden# @ _c6_FOIS6W"" (26.89) | #9 ""jd @ 63T0FS8Tfi"" (48.75) | #10 ""Goran @ LNt2PE5Kf1"" (26.27)",2024-01-24T07:01:43.423Z,170607970342301
"-- starting hand #139 (id: p4l6q3gmqsxd)  (No Limit Texas Hold'em) (dealer: ""jon @ MP935AvtsQ"") --",2024-01-24T07:01:43.423Z,170607970342300
"-- ending hand #138 --",2024-01-24T07:01:40.466Z,170607970046602
"""aiden# @ _c6_FOIS6W"" collected 0.45 from pot",2024-01-24T07:01:40.466Z,170607970046601
"Uncalled bet of 0.30 returned to ""aiden# @ _c6_FOIS6W""",2024-01-24T07:01:40.466Z,170607970046600
"""michael @ UFkn4-rw65"" folds",2024-01-24T07:01:39.621Z,170607969962100
"""aiden# @ _c6_FOIS6W"" bets 0.30",2024-01-24T07:01:38.419Z,170607969841900
"Flop:  [8♠, 7♠, 7♦]",2024-01-24T07:01:34.290Z,170607969429000
"""aiden# @ _c6_FOIS6W"" calls 0.20",2024-01-24T07:01:33.405Z,170607969340500
"""jon @ MP935AvtsQ"" folds",2024-01-24T07:01:32.477Z,170607969247700
"""michael @ UFkn4-rw65"" raises to 0.20",2024-01-24T07:01:31.622Z,170607969162200
"""Goran @ LNt2PE5Kf1"" folds",2024-01-24T07:01:28.529Z,170607968852900
"""jd @ 63T0FS8Tfi"" folds",2024-01-24T07:01:25.910Z,170607968591000
"""aiden# @ _c6_FOIS6W"" posts a big blind of 0.10",2024-01-24T07:01:24.592Z,170607968459208
"""jon @ MP935AvtsQ"" posts a small blind of 0.05",2024-01-24T07:01:24.592Z,170607968459207
"Player stacks: #1 ""michael @ UFkn4-rw65"" (33.68) | #2 ""jon @ MP935AvtsQ"" (53.32) | #3 ""aiden# @ _c6_FOIS6W"" (26.64) | #9 ""jd @ 63T0FS8Tfi"" (48.75) | #10 ""Goran @ LNt2PE5Kf1"" (26.27)",2024-01-24T07:01:24.592Z,170607968459201
"-- starting hand #138 (id: uawigufmbme1)  (No Limit Texas Hold'em) (dealer: ""michael @ UFkn4-rw65"") --",2024-01-24T07:01:24.592Z,170607968459200
"-- ending hand #137 --",2024-01-24T07:01:21.641Z,170607968164102
"""Goran @ LNt2PE5Kf1"" collected 1.35 from pot",2024-01-24T07:01:21.641Z,170607968164101
"Uncalled bet of 1.01 returned to ""Goran @ LNt2PE5Kf1""",2024-01-24T07:01:21.641Z,170607968164100
"""jd @ 63T0FS8Tfi"" folds",2024-01-24T07:01:20.823Z,170607968082300
"""Goran @ LNt2PE5Kf1"" bets 1.01",2024-01-24T07:01:19.054Z,170607967905400
"""jd @ 63T0FS8Tfi"" checks",2024-01-24T07:01:15.242Z,170607967524200
"Flop:  [4♣, 8♦, 7♥]",2024-01-24T07:01:13.456Z,170607967345600
"""jd @ 63T0FS8Tfi"" calls 0.60",2024-01-24T07:01:12.649Z,170607967264900
"""jon @ MP935AvtsQ"" folds",2024-01-24T07:01:11.228Z,170607967122800
"""michael @ UFkn4-rw65"" folds",2024-01-24T07:01:09.343Z,170607966934300
"""Goran @ LNt2PE5Kf1"" raises to 0.60",2024-01-24T07:01:07.868Z,170607966786800
"""jd @ 63T0FS8Tfi"" raises to 0.30",2024-01-24T07:01:05.252Z,170607966525200
"""aiden# @ _c6_FOIS6W"" folds",2024-01-24T07:01:02.361Z,170607966236100
"""jon @ MP935AvtsQ"" posts a big blind of 0.10",2024-01-24T07:01:00.310Z,170607966031008
"""michael @ UFkn4-rw65"" posts a small blind of 0.05",2024-01-24T07:01:00.310Z,170607966031007
"Player stacks: #1 ""michael @ UFkn4-rw65"" (33.73) | #2 ""jon @ MP935AvtsQ"" (53.42) | #3 ""aiden# @ _c6_FOIS6W"" (26.64) | #9 ""jd @ 63T0FS8Tfi"" (49.35) | #10 ""Goran @ LNt2PE5Kf1"" (25.52)",2024-01-24T07:01:00.310Z,170607966031001
"-- starting hand #137 (id: jzqutm9k0sck)  (No Limit Texas Hold'em) (dealer: ""Goran @ LNt2PE5Kf1"") --",2024-01-24T07:01:00.310Z,170607966031000
"-- ending hand #136 --",2024-01-24T07:00:57.375Z,170607965737502
"""jd @ 63T0FS8Tfi"" collected 1.80 from pot",2024-01-24T07:00:57.375Z,170607965737501
"Uncalled bet of 0.90 returned to ""jd @ 63T0FS8Tfi""",2024-01-24T07:00:57.375Z,170607965737500
"""Goran @ LNt2PE5Kf1"" folds",2024-01-24T07:00:56.536Z,170607965653600
"""jd @ 63T0FS8Tfi"" bets 0.90",2024-01-24T07:00:54.634Z,170607965463400
"""Goran @ LNt2PE5Kf1"" checks",2024-01-24T07:00:50.853Z,170607965085300
"Turn: 3♠, 9♦, Q♣ [5♥]",2024-01-24T07:00:48.770Z,170607964877000
"""michael @ UFkn4-rw65"" folds",2024-01-24T07:00:47.904Z,170607964790400
"""Goran @ LNt2PE5Kf1"" calls 0.45",2024-01-24T07:00:46.978Z,170607964697800
"""jd @ 63T0FS8Tfi"" bets 0.45",2024-01-24T07:00:43.490Z,170607964349000
"""michael @ UFkn4-rw65"" checks",2024-01-24T07:00:40.705Z,170607964070500
"""Goran @ LNt2PE5Kf1"" checks",2024-01-24T07:00:39.449Z,170607963944900
"Flop:  [3♠, 9♦, Q♣]",2024-01-24T07:00:37.159Z,170607963715900
"""michael @ UFkn4-rw65"" calls 0.30",2024-01-24T07:00:36.323Z,170607963632300
"""Goran @ LNt2PE5Kf1"" calls 0.30",2024-01-24T07:00:33.705Z,170607963370500
"""jd @ 63T0FS8Tfi"" raises to 0.30",2024-01-24T07:00:31.065Z,170607963106500
"""aiden# @ _c6_FOIS6W"" folds",2024-01-24T07:00:27.540Z,170607962754000
"""jon @ MP935AvtsQ"" folds",2024-01-24T07:00:26.641Z,170607962664100
"""michael @ UFkn4-rw65"" posts a big blind of 0.10",2024-01-24T07:00:25.565Z,170607962556508
"""Goran @ LNt2PE5Kf1"" posts a small blind of 0.05",2024-01-24T07:00:25.565Z,170607962556507
"Player stacks: #1 ""michael @ UFkn4-rw65"" (34.03) | #2 ""jon @ MP935AvtsQ"" (53.42) | #3 ""aiden# @ _c6_FOIS6W"" (26.64) | #9 ""jd @ 63T0FS8Tfi"" (48.30) | #10 ""Goran @ LNt2PE5Kf1"" (26.27)",2024-01-24T07:00:25.565Z,170607962556501
"-- starting hand #136 (id: ry4a3tzcaldp)  (No Limit Texas Hold'em) (dealer: ""jd @ 63T0FS8Tfi"") --",2024-01-24T07:00:25.565Z,170607962556500
"""Goran @ LNt2PE5Kf1"" shows a K♠, J♠.",2024-01-24T07:00:23.056Z,170607962305600
"-- ending hand #135 --",2024-01-24T07:00:21.957Z,170607962195702
"""Goran @ LNt2PE5Kf1"" collected 3.00 from pot",2024-01-24T07:00:21.957Z,170607962195701
"Uncalled bet of 3.00 returned to ""Goran @ LNt2PE5Kf1""",2024-01-24T07:00:21.957Z,170607962195700
"""jd @ 63T0FS8Tfi"" folds",2024-01-24T07:00:21.153Z,170607962115300
"""Goran @ LNt2PE5Kf1"" bets 3.00",2024-01-24T07:00:07.333Z,170607960733300
"""jd @ 63T0FS8Tfi"" checks",2024-01-24T07:00:04.274Z,170607960427400
"Flop:  [Q♠, A♣, K♥]",2024-01-24T07:00:00.932Z,170607960093200
"""jd @ 63T0FS8Tfi"" calls 1.20",2024-01-24T07:00:00.125Z,170607960012500
"""jon @ MP935AvtsQ"" folds",2024-01-24T06:59:56.951Z,170607959695100
"""michael @ UFkn4-rw65"" folds",2024-01-24T06:59:56.083Z,170607959608300
"""Goran @ LNt2PE5Kf1"" raises to 1.20",2024-01-24T06:59:53.464Z,170607959346400
"""jd @ 63T0FS8Tfi"" calls 0.30",2024-01-24T06:59:49.078Z,170607958907800
"""aiden# @ _c6_FOIS6W"" folds",2024-01-24T06:59:43.322Z,170607958332200
"""jon @ MP935AvtsQ"" calls 0.30",2024-01-24T06:59:42.433Z,170607958243300
"""michael @ UFkn4-rw65"" raises to 0.30",2024-01-24T06:59:40.799Z,170607958079900
"""Goran @ LNt2PE5Kf1"" posts a big blind of 0.10",2024-01-24T06:59:34.472Z,170607957447208
"""jd @ 63T0FS8Tfi"" posts a small blind of 0.05",2024-01-24T06:59:34.472Z,170607957447207
"Player stacks: #1 ""michael @ UFkn4-rw65"" (34.33) | #2 ""jon @ MP935AvtsQ"" (53.72) | #3 ""aiden# @ _c6_FOIS6W"" (26.64) | #9 ""jd @ 63T0FS8Tfi"" (49.50) | #10 ""Goran @ LNt2PE5Kf1"" (24.47)",2024-01-24T06:59:34.472Z,170607957447201
"-- starting hand #135 (id: 7eiqdcd1jvgg)  (No Limit Texas Hold'em) (dealer: ""aiden# @ _c6_FOIS6W"") --",2024-01-24T06:59:34.472Z,170607957447200
"-- ending hand #134 --",2024-01-24T06:59:28.438Z,170607956843802
"""michael @ UFkn4-rw65"" collected 4.65 from pot with Straight, 10 High (combination: 10♦, 9♦, 8♠, 7♦, 6♣)",2024-01-24T06:59:28.438Z,170607956843801
"""michael @ UFkn4-rw65"" shows a 9♦, 7♦.",2024-01-24T06:59:28.438Z,170607956843800
"""jd @ 63T0FS8Tfi"" calls 1.68",2024-01-24T06:59:27.597Z,170607956759700
"""michael @ UFkn4-rw65"" raises to 1.68",2024-01-24T06:59:24.370Z,170607956437000
"""jd @ 63T0FS8Tfi"" bets 0.64",2024-01-24T06:59:05.820Z,170607954582000
"River: 7♥, 10♦, 4♣, 8♠ [6♣]",2024-01-24T06:59:01.157Z,170607954115700
"""michael @ UFkn4-rw65"" checks",2024-01-24T06:59:00.327Z,170607954032700
"""jd @ 63T0FS8Tfi"" checks",2024-01-24T06:58:55.156Z,170607953515600
"Turn: 7♥, 10♦, 4♣ [8♠]",2024-01-24T06:58:53.361Z,170607953336100
"""jd @ 63T0FS8Tfi"" calls 0.32",2024-01-24T06:58:52.535Z,170607953253500
"""michael @ UFkn4-rw65"" bets 0.32",2024-01-24T06:58:51.313Z,170607953131300
"""jd @ 63T0FS8Tfi"" checks",2024-01-24T06:58:47.836Z,170607952783600
"Flop:  [7♥, 10♦, 4♣]",2024-01-24T06:58:43.841Z,170607952384100
"""jd @ 63T0FS8Tfi"" calls 0.30",2024-01-24T06:58:42.986Z,170607952298600
"""aiden# @ _c6_FOIS6W"" folds",2024-01-24T06:58:41.101Z,170607952110100
"""jon @ MP935AvtsQ"" folds",2024-01-24T06:58:40.199Z,170607952019900
"""michael @ UFkn4-rw65"" raises to 0.30",2024-01-24T06:58:39.341Z,170607951934100
"""Goran @ LNt2PE5Kf1"" folds",2024-01-24T06:58:35.220Z,170607951522000
"""jd @ 63T0FS8Tfi"" posts a big blind of 0.10",2024-01-24T06:58:30.431Z,170607951043108
"""aiden# @ _c6_FOIS6W"" posts a small blind of 0.05",2024-01-24T06:58:30.431Z,170607951043107
