entry,at,order
"""aiden @ _c6_FOIS6W"" checks",2024-01-22T05:38:22.164Z,170590190216400
"""jd @ 63T0FS8Tfi"" checks",2024-01-22T05:38:21.243Z,170590190124300
"""Jaden @ fGkMjzbngi"" checks",2024-01-22T05:38:20.050Z,170590190005000
"Turn: 6♣, 8♣, 5♥ [6♥]",2024-01-22T05:38:15.017Z,170590189501700
"""aiden @ _c6_FOIS6W"" calls 2.00",2024-01-22T05:38:14.199Z,170590189419900
"""Samip @ jOjtPg-pR7"" folds",2024-01-22T05:38:13.315Z,170590189331500
"""jd @ 63T0FS8Tfi"" calls 2.00",2024-01-22T05:38:07.809Z,170590188780900
"""Jaden @ fGkMjzbngi"" bets 2.00",2024-01-22T05:38:06.184Z,170590188618400
"Flop:  [6♣, 8♣, 5♥]",2024-01-22T05:37:53.847Z,170590187384700
"""aiden @ _c6_FOIS6W"" calls 2.40",2024-01-22T05:37:53.045Z,170590187304500
"""Samip @ jOjtPg-pR7"" calls 2.40",2024-01-22T05:37:45.336Z,170590186533600
"""jd @ 63T0FS8Tfi"" calls 2.40",2024-01-22T05:37:42.894Z,170590186289400
"""Kel @ 3gUIhaDIxl"" folds",2024-01-22T05:37:30.248Z,170590185024800
"""Jaden @ fGkMjzbngi"" raises to 2.40",2024-01-22T05:37:27.024Z,170590184702400
"""yj @ sPeQ1UX8bj"" folds",2024-01-22T05:37:21.480Z,170590184148000
"""aiden @ _c6_FOIS6W"" calls 0.40",2024-01-22T05:37:20.598Z,170590184059800
"""Samip @ jOjtPg-pR7"" calls 0.40",2024-01-22T05:37:08.397Z,170590182839700
"""Goran @ LNt2PE5Kf1"" folds",2024-01-22T05:37:06.774Z,170590182677400
"""jd @ 63T0FS8Tfi"" raises to 0.40",2024-01-22T05:37:05.819Z,170590182581900
"""Kel @ 3gUIhaDIxl"" posts a big blind of 0.10",2024-01-22T05:37:01.478Z,170590182147810
"""Jaden @ fGkMjzbngi"" posts a small blind of 0.05",2024-01-22T05:37:01.478Z,170590182147809
"Player stacks: #2 ""aiden @ _c6_FOIS6W"" (41.05) | #4 ""yj @ sPeQ1UX8bj"" (23.98) | #5 ""Jaden @ fGkMjzbngi"" (54.96) | #7 ""Kel @ 3gUIhaDIxl"" (49.59) | #8 ""jd @ 63T0FS8Tfi"" (26.09) | #9 ""Goran @ LNt2PE5Kf1"" (19.55) | #10 ""Samip @ jOjtPg-pR7"" (15.71)",2024-01-22T05:37:01.478Z,170590182147801
"-- starting hand #44 (id: ufglcpdu4dny)  (No Limit Texas Hold'em) (dealer: ""yj @ sPeQ1UX8bj"") --",2024-01-22T05:37:01.478Z,170590182147800
"-- ending hand #43 --",2024-01-22T05:36:58.518Z,170590181851802
"""Kel @ 3gUIhaDIxl"" collected 7.40 from pot",2024-01-22T05:36:58.518Z,170590181851801
"Uncalled bet of 5.55 returned to ""Kel @ 3gUIhaDIxl""",2024-01-22T05:36:58.518Z,170590181851800
"""yj @ sPeQ1UX8bj"" folds",2024-01-22T05:36:57.688Z,170590181768800
"""Kel @ 3gUIhaDIxl"" bets 5.55",2024-01-22T05:36:45.625Z,170590180562500
"""yj @ sPeQ1UX8bj"" checks",2024-01-22T05:36:34.502Z,170590179450200
"Turn: 6♦, 6♠, 6♥ [K♣]",2024-01-22T05:36:33.647Z,170590179364700
"""yj @ sPeQ1UX8bj"" calls 1.85",2024-01-22T05:36:32.790Z,170590179279000
"""Kel @ 3gUIhaDIxl"" bets 1.85",2024-01-22T05:36:13.370Z,170590177337000
"""yj @ sPeQ1UX8bj"" checks",2024-01-22T05:36:05.703Z,170590176570300
"Flop:  [6♦, 6♠, 6♥]",2024-01-22T05:35:37.933Z,170590173793300
"""Samip @ jOjtPg-pR7"" folds",2024-01-22T05:35:37.116Z,170590173711600
"""Goran @ LNt2PE5Kf1"" folds",2024-01-22T05:35:35.314Z,170590173531400
"""Kel @ 3gUIhaDIxl"" calls 1.50",2024-01-22T05:35:33.683Z,170590173368300
"""Jaden @ fGkMjzbngi"" folds",2024-01-22T05:35:27.392Z,170590172739200
"""yj @ sPeQ1UX8bj"" raises to 1.50",2024-01-22T05:35:26.420Z,170590172642000
"""aiden @ _c6_FOIS6W"" folds",2024-01-22T05:35:22.954Z,170590172295400
"""Samip @ jOjtPg-pR7"" calls 0.30",2024-01-22T05:35:22.043Z,170590172204300
"""Goran @ LNt2PE5Kf1"" raises to 0.30",2024-01-22T05:35:21.061Z,170590172106100
"""jd @ 63T0FS8Tfi"" folds",2024-01-22T05:35:16.784Z,170590171678400
"""Kel @ 3gUIhaDIxl"" calls 0.10",2024-01-22T05:35:15.887Z,170590171588700
"""Jaden @ fGkMjzbngi"" posts a big blind of 0.10",2024-01-22T05:35:09.952Z,170590170995210
"""yj @ sPeQ1UX8bj"" posts a small blind of 0.05",2024-01-22T05:35:09.952Z,170590170995209
"Player stacks: #2 ""aiden @ _c6_FOIS6W"" (41.05) | #4 ""yj @ sPeQ1UX8bj"" (27.33) | #5 ""Jaden @ fGkMjzbngi"" (55.06) | #7 ""Kel @ 3gUIhaDIxl"" (45.54) | #8 ""jd @ 63T0FS8Tfi"" (26.09) | #9 ""Goran @ LNt2PE5Kf1"" (19.85) | #10 ""Samip @ jOjtPg-pR7"" (16.01)",2024-01-22T05:35:09.952Z,170590170995201
"-- starting hand #43 (id: ipericwdrmcm)  (No Limit Texas Hold'em) (dealer: ""aiden @ _c6_FOIS6W"") --",2024-01-22T05:35:09.952Z,170590170995200
"""aiden @ _c6_FOIS6W"" shows a J♣, 9♣.",2024-01-22T05:35:08.156Z,170590170815600
"-- ending hand #42 --",2024-01-22T05:35:06.240Z,170590170624002
"""yj @ sPeQ1UX8bj"" collected 5.40 from pot with Three of a Kind, 2's (combination: 2♠, 2♥, 2♣, 10♥, 8♠)",2024-01-22T05:35:06.240Z,170590170624001
"""yj @ sPeQ1UX8bj"" shows a 2♠, 2♥.",2024-01-22T05:35:06.240Z,170590170624000
"""jd @ 63T0FS8Tfi"" checks",2024-01-22T05:35:05.400Z,170590170540000
"""yj @ sPeQ1UX8bj"" checks",2024-01-22T05:35:04.468Z,170590170446800
"River: 4♠, 2♣, 7♠, 8♠ [10♥]",2024-01-22T05:35:03.425Z,170590170342500
"""yj @ sPeQ1UX8bj"" calls 1.35",2024-01-22T05:35:02.608Z,170590170260800
"""Samip @ jOjtPg-pR7"" folds",2024-01-22T05:35:00.725Z,170590170072500
"""jd @ 63T0FS8Tfi"" bets 1.35",2024-01-22T05:34:56.505Z,170590169650500
"""yj @ sPeQ1UX8bj"" checks",2024-01-22T05:34:52.332Z,170590169233200
"Turn: 4♠, 2♣, 7♠ [8♠]",2024-01-22T05:34:51.557Z,170590169155700
"""yj @ sPeQ1UX8bj"" calls 0.50",2024-01-22T05:34:50.725Z,170590169072500
"""aiden @ _c6_FOIS6W"" folds",2024-01-22T05:34:48.578Z,170590168857800
"""Samip @ jOjtPg-pR7"" calls 0.50",2024-01-22T05:34:45.789Z,170590168578900
"""jd @ 63T0FS8Tfi"" bets 0.50",2024-01-22T05:34:44.734Z,170590168473400
"""yj @ sPeQ1UX8bj"" checks",2024-01-22T05:34:41.821Z,170590168182100
"""aiden @ _c6_FOIS6W"" checks",2024-01-22T05:34:40.241Z,170590168024100
"Flop:  [4♠, 2♣, 7♠]",2024-01-22T05:34:38.353Z,170590167835300
"""yj @ sPeQ1UX8bj"" calls 0.30",2024-01-22T05:34:37.512Z,170590167751200
"""aiden @ _c6_FOIS6W"" calls 0.30",2024-01-22T05:34:36.631Z,170590167663100
"""Samip @ jOjtPg-pR7"" calls 0.30",2024-01-22T05:34:31.153Z,170590167115300
"""Goran @ LNt2PE5Kf1"" folds",2024-01-22T05:34:30.194Z,170590167019400
"""jd @ 63T0FS8Tfi"" raises to 0.30",2024-01-22T05:34:29.208Z,170590166920800
"""Kel @ 3gUIhaDIxl"" folds",2024-01-22T05:34:25.701Z,170590166570100
"""Jaden @ fGkMjzbngi"" folds",2024-01-22T05:34:24.810Z,170590166481000
"""yj @ sPeQ1UX8bj"" posts a big blind of 0.10",2024-01-22T05:34:23.226Z,170590166322610
"""aiden @ _c6_FOIS6W"" posts a small blind of 0.05",2024-01-22T05:34:23.226Z,170590166322609
"Player stacks: #2 ""aiden @ _c6_FOIS6W"" (41.35) | #4 ""yj @ sPeQ1UX8bj"" (24.08) | #5 ""Jaden @ fGkMjzbngi"" (55.06) | #7 ""Kel @ 3gUIhaDIxl"" (45.54) | #8 ""jd @ 63T0FS8Tfi"" (28.24) | #9 ""Goran @ LNt2PE5Kf1"" (19.85) | #10 ""Samip @ jOjtPg-pR7"" (16.81)",2024-01-22T05:34:23.226Z,170590166322601
"-- starting hand #42 (id: umdw2c4kl2hv)  (No Limit Texas Hold'em) (dealer: ""Samip @ jOjtPg-pR7"") --",2024-01-22T05:34:23.226Z,170590166322600
"-- ending hand #41 --",2024-01-22T05:34:20.271Z,170590166027102
"""Samip @ jOjtPg-pR7"" collected 1.00 from pot",2024-01-22T05:34:20.271Z,170590166027101
"Uncalled bet of 1.00 returned to ""Samip @ jOjtPg-pR7""",2024-01-22T05:34:20.271Z,170590166027100
"""jd @ 63T0FS8Tfi"" folds",2024-01-22T05:34:19.442Z,170590165944200
"""Kel @ 3gUIhaDIxl"" folds",2024-01-22T05:34:18.517Z,170590165851700
"""Samip @ jOjtPg-pR7"" bets 1.00",2024-01-22T05:34:17.564Z,170590165756400
"Flop:  [6♦, A♣, 3♥]",2024-01-22T05:34:11.953Z,170590165195300
"""jd @ 63T0FS8Tfi"" calls 0.30",2024-01-22T05:34:11.111Z,170590165111100
"""Kel @ 3gUIhaDIxl"" calls 0.30",2024-01-22T05:34:10.180Z,170590165018000
"""aiden @ _c6_FOIS6W"" folds",2024-01-22T05:34:08.569Z,170590164856900
"""Samip @ jOjtPg-pR7"" raises to 0.30",2024-01-22T05:34:07.326Z,170590164732600
"""Goran @ LNt2PE5Kf1"" folds",2024-01-22T05:34:03.190Z,170590164319000
"""jd @ 63T0FS8Tfi"" calls 0.10",2024-01-22T05:34:02.289Z,170590164228900
"""Kel @ 3gUIhaDIxl"" calls 0.10",2024-01-22T05:34:00.573Z,170590164057300
"""Jaden @ fGkMjzbngi"" folds",2024-01-22T05:33:54.428Z,170590163442800
"""yj @ sPeQ1UX8bj"" folds",2024-01-22T05:33:53.289Z,170590163328900
"""aiden @ _c6_FOIS6W"" posts a big blind of 0.10",2024-01-22T05:33:52.522Z,170590163252210
"""Samip @ jOjtPg-pR7"" posts a small blind of 0.05",2024-01-22T05:33:52.522Z,170590163252209
"Player stacks: #2 ""aiden @ _c6_FOIS6W"" (41.45) | #4 ""yj @ sPeQ1UX8bj"" (24.08) | #5 ""Jaden @ fGkMjzbngi"" (55.06) | #7 ""Kel @ 3gUIhaDIxl"" (45.84) | #8 ""jd @ 63T0FS8Tfi"" (28.54) | #9 ""Goran @ LNt2PE5Kf1"" (19.85) | #10 ""Samip @ jOjtPg-pR7"" (16.11)",2024-01-22T05:33:52.522Z,170590163252201
"-- starting hand #41 (id: nodlb1dtijqv)  (No Limit Texas Hold'em) (dealer: ""Goran @ LNt2PE5Kf1"") --",2024-01-22T05:33:52.522Z,170590163252200
"-- ending hand #40 --",2024-01-22T05:33:49.616Z,170590162961602
"""Kel @ 3gUIhaDIxl"" collected 0.95 from pot",2024-01-22T05:33:49.616Z,170590162961601
"Uncalled bet of 0.47 returned to ""Kel @ 3gUIhaDIxl""",2024-01-22T05:33:49.616Z,170590162961600
"""Jaden @ fGkMjzbngi"" folds",2024-01-22T05:33:48.806Z,170590162880600
"""Samip @ jOjtPg-pR7"" folds",2024-01-22T05:33:47.870Z,170590162787000
"""Kel @ 3gUIhaDIxl"" bets 0.47",2024-01-22T05:33:38.378Z,170590161837800
"""Jaden @ fGkMjzbngi"" checks",2024-01-22T05:33:35.312Z,170590161531200
"""Samip @ jOjtPg-pR7"" checks",2024-01-22T05:33:33.883Z,170590161388300
"Turn: K♠, 3♣, J♦ [9♣]",2024-01-22T05:33:31.382Z,170590161138200
"""Kel @ 3gUIhaDIxl"" checks",2024-01-22T05:33:30.580Z,170590161058000
"""Jaden @ fGkMjzbngi"" checks",2024-01-22T05:33:29.652Z,170590160965200
"""Samip @ jOjtPg-pR7"" checks",2024-01-22T05:33:28.157Z,170590160815700
"Flop:  [K♠, 3♣, J♦]",2024-01-22T05:33:25.375Z,170590160537500
"""Samip @ jOjtPg-pR7"" calls 0.30",2024-01-22T05:33:24.569Z,170590160456900
"""Goran @ LNt2PE5Kf1"" folds",2024-01-22T05:33:23.593Z,170590160359300
"""jd @ 63T0FS8Tfi"" folds",2024-01-22T05:33:22.644Z,170590160264400
"""Kel @ 3gUIhaDIxl"" calls 0.30",2024-01-22T05:33:21.716Z,170590160171600
"""Jaden @ fGkMjzbngi"" raises to 0.30",2024-01-22T05:33:20.114Z,170590160011400
"""yj @ sPeQ1UX8bj"" folds",2024-01-22T05:33:16.696Z,170590159669600
"""aiden @ _c6_FOIS6W"" folds",2024-01-22T05:33:08.260Z,170590158826000
"""Samip @ jOjtPg-pR7"" posts a big blind of 0.10",2024-01-22T05:33:04.957Z,170590158495710
"""Goran @ LNt2PE5Kf1"" posts a small blind of 0.05",2024-01-22T05:33:04.957Z,170590158495709
"Player stacks: #2 ""aiden @ _c6_FOIS6W"" (41.45) | #4 ""yj @ sPeQ1UX8bj"" (24.08) | #5 ""Jaden @ fGkMjzbngi"" (55.36) | #7 ""Kel @ 3gUIhaDIxl"" (45.19) | #8 ""jd @ 63T0FS8Tfi"" (28.54) | #9 ""Goran @ LNt2PE5Kf1"" (19.90) | #10 ""Samip @ jOjtPg-pR7"" (16.41)",2024-01-22T05:33:04.957Z,170590158495701
"-- starting hand #40 (id: g27rivgj3vuf)  (No Limit Texas Hold'em) (dealer: ""jd @ 63T0FS8Tfi"") --",2024-01-22T05:33:04.957Z,170590158495700
"-- ending hand #39 --",2024-01-22T05:33:02.021Z,170590158202102
"""jd @ 63T0FS8Tfi"" collected 3.70 from pot",2024-01-22T05:33:02.021Z,170590158202101
"Uncalled bet of 6.80 returned to ""jd @ 63T0FS8Tfi""",2024-01-22T05:33:02.021Z,170590158202100
"""Jaden @ fGkMjzbngi"" folds",2024-01-22T05:33:01.187Z,170590158118700
"""aiden @ _c6_FOIS6W"" folds",2024-01-22T05:33:00.209Z,170590158020900
"""jd @ 63T0FS8Tfi"" raises to 8.00",2024-01-22T05:32:40.109Z,170590156010900
"""Jaden @ fGkMjzbngi"" calls 1.20",2024-01-22T05:32:29.197Z,170590154919700
"""aiden @ _c6_FOIS6W"" raises to 1.20",2024-01-22T05:32:25.126Z,170590154512600
"""Goran @ LNt2PE5Kf1"" folds",2024-01-22T05:32:12.686Z,170590153268600
"""jd @ 63T0FS8Tfi"" raises to 0.60",2024-01-22T05:32:11.665Z,170590153166500
"""Kel @ 3gUIhaDIxl"" folds",2024-01-22T05:31:59.132Z,170590151913200
"""Jaden @ fGkMjzbngi"" calls 0.20",2024-01-22T05:31:57.133Z,170590151713300
"""yj @ sPeQ1UX8bj"" folds",2024-01-22T05:31:54.843Z,170590151484300
"""aiden @ _c6_FOIS6W"" raises to 0.20",2024-01-22T05:31:53.962Z,170590151396200
"""Samip @ jOjtPg-pR7"" folds",2024-01-22T05:31:50.759Z,170590151075900
"""Goran @ LNt2PE5Kf1"" posts a big blind of 0.10",2024-01-22T05:31:46.791Z,170590150679111
"""jd @ 63T0FS8Tfi"" posts a small blind of 0.05",2024-01-22T05:31:46.791Z,170590150679110
"Player stacks: #2 ""aiden @ _c6_FOIS6W"" (42.65) | #4 ""yj @ sPeQ1UX8bj"" (24.08) | #5 ""Jaden @ fGkMjzbngi"" (56.56) | #7 ""Kel @ 3gUIhaDIxl"" (45.19) | #8 ""jd @ 63T0FS8Tfi"" (26.04) | #9 ""Goran @ LNt2PE5Kf1"" (20.00) | #10 ""Samip @ jOjtPg-pR7"" (16.41)",2024-01-22T05:31:46.791Z,170590150679102
"-- starting hand #39 (id: jfnfkdnrthls)  (No Limit Texas Hold'em) (dealer: ""Kel @ 3gUIhaDIxl"") --",2024-01-22T05:31:46.791Z,170590150679101
"The admin updated the player ""yj @ sPeQ1UX8bj"" stack from 14.08 to 24.08.",2024-01-22T05:31:46.791Z,170590150679100
"-- ending hand #38 --",2024-01-22T05:31:43.864Z,170590150386402
"""Samip @ jOjtPg-pR7"" collected 2.49 from pot",2024-01-22T05:31:43.864Z,170590150386401
"Uncalled bet of 1.24 returned to ""Samip @ jOjtPg-pR7""",2024-01-22T05:31:43.864Z,170590150386400
"""jd @ 63T0FS8Tfi"" folds",2024-01-22T05:31:42.986Z,170590150298600
"""Jaden @ fGkMjzbngi"" folds",2024-01-22T05:31:29.375Z,170590148937500
"""Samip @ jOjtPg-pR7"" raises to 1.86",2024-01-22T05:31:28.441Z,170590148844100
"WARNING: the admin queued the stack change for the player ""yj @ sPeQ1UX8bj"" adding 10.00 chips in the next hand.",2024-01-22T05:31:25.884Z,170590148588400
"""jd @ 63T0FS8Tfi"" bets 0.62",2024-01-22T05:31:24.550Z,170590148455000
"Flop:  [Q♣, 4♦, J♣]",2024-01-22T05:31:18.224Z,170590147822400
"""Samip @ jOjtPg-pR7"" calls 0.40",2024-01-22T05:31:17.393Z,170590147739300
"""jd @ 63T0FS8Tfi"" calls 0.40",2024-01-22T05:31:16.011Z,170590147601100
"""Kel @ 3gUIhaDIxl"" folds",2024-01-22T05:31:13.493Z,170590147349300
"""Jaden @ fGkMjzbngi"" raises to 0.40",2024-01-22T05:31:11.328Z,170590147132800
"""yj @ sPeQ1UX8bj"" folds",2024-01-22T05:31:06.744Z,170590146674400
"""aiden @ _c6_FOIS6W"" folds",2024-01-22T05:31:05.853Z,170590146585300
"""Samip @ jOjtPg-pR7"" calls 0.10",2024-01-22T05:31:04.919Z,170590146491900
"""Goran @ LNt2PE5Kf1"" folds",2024-01-22T05:31:01.922Z,170590146192200
"""jd @ 63T0FS8Tfi"" posts a big blind of 0.10",2024-01-22T05:31:00.255Z,170590146025511
"""Kel @ 3gUIhaDIxl"" posts a small blind of 0.05",2024-01-22T05:31:00.255Z,170590146025510
"Player stacks: #2 ""aiden @ _c6_FOIS6W"" (42.65) | #4 ""yj @ sPeQ1UX8bj"" (14.08) | #5 ""Jaden @ fGkMjzbngi"" (56.96) | #7 ""Kel @ 3gUIhaDIxl"" (45.24) | #8 ""jd @ 63T0FS8Tfi"" (27.06) | #9 ""Goran @ LNt2PE5Kf1"" (20.00) | #10 ""Samip @ jOjtPg-pR7"" (14.94)",2024-01-22T05:31:00.255Z,170590146025502
"-- starting hand #38 (id: z3ryhgrqudlz)  (No Limit Texas Hold'em) (dealer: ""Jaden @ fGkMjzbngi"") --",2024-01-22T05:31:00.255Z,170590146025501
"The player ""Lucas @ cCN60OKch3"" quits the game with a stack of 0.00.",2024-01-22T05:31:00.255Z,170590146025500
"-- ending hand #37 --",2024-01-22T05:30:57.251Z,170590145725105
"""yj @ sPeQ1UX8bj"" shows a A♠, K♦.",2024-01-22T05:30:57.251Z,170590145725104
"""Lucas @ cCN60OKch3"" shows a 10♦, J♥.",2024-01-22T05:30:57.251Z,170590145725103
"""aiden @ _c6_FOIS6W"" collected 12.40 from pot with Flush, Ad High (combination: A♦, 8♦, 7♦, 6♦, 4♦, 2♦)",2024-01-22T05:30:57.251Z,170590145725102
"""aiden @ _c6_FOIS6W"" collected 30.25 from pot with Flush, Ad High (combination: A♦, 8♦, 7♦, 6♦, 4♦, 2♦)",2024-01-22T05:30:57.251Z,170590145725101
"""aiden @ _c6_FOIS6W"" shows a 6♦, A♦.",2024-01-22T05:30:57.251Z,170590145725100
"""yj @ sPeQ1UX8bj"" calls 12.90",2024-01-22T05:30:56.408Z,170590145640800
"""aiden @ _c6_FOIS6W"" raises to 12.90 and go all in",2024-01-22T05:30:51.736Z,170590145173600
"""yj @ sPeQ1UX8bj"" calls 6.70",2024-01-22T05:30:48.502Z,170590144850200
"""Lucas @ cCN60OKch3"" bets 6.70 and go all in",2024-01-22T05:30:29.368Z,170590142936800
"""aiden @ _c6_FOIS6W"" checks",2024-01-22T05:30:15.015Z,170590141501500
"River: 8♦, 10♣, 2♦, 7♦ [4♦]",2024-01-22T05:30:10.122Z,170590141012200
"""yj @ sPeQ1UX8bj"" checks",2024-01-22T05:30:09.301Z,170590140930100
"""Lucas @ cCN60OKch3"" checks",2024-01-22T05:29:51.435Z,170590139143500
"""aiden @ _c6_FOIS6W"" checks",2024-01-22T05:29:50.222Z,170590139022200
"Turn: 8♦, 10♣, 2♦ [7♦]",2024-01-22T05:29:47.042Z,170590138704200
"""Lucas @ cCN60OKch3"" calls 1.70",2024-01-22T05:29:46.198Z,170590138619800
"""aiden @ _c6_FOIS6W"" calls 1.70",2024-01-22T05:29:43.419Z,170590138341900
"""yj @ sPeQ1UX8bj"" bets 1.70",2024-01-22T05:29:42.391Z,170590138239100
"""Lucas @ cCN60OKch3"" checks",2024-01-22T05:29:36.697Z,170590137669700
"""aiden @ _c6_FOIS6W"" checks",2024-01-22T05:29:35.405Z,170590137540500
"Flop:  [8♦, 10♣, 2♦]",2024-01-22T05:29:32.607Z,170590137260700
"""Lucas @ cCN60OKch3"" calls 1.60",2024-01-22T05:29:31.773Z,170590137177300
"""aiden @ _c6_FOIS6W"" calls 1.60",2024-01-22T05:29:26.823Z,170590136682300
"""jd @ 63T0FS8Tfi"" folds",2024-01-22T05:29:25.347Z,170590136534700
"""Kel @ 3gUIhaDIxl"" folds",2024-01-22T05:29:24.412Z,170590136441200
"""Jaden @ fGkMjzbngi"" folds",2024-01-22T05:29:23.523Z,170590136352300
"""yj @ sPeQ1UX8bj"" raises to 1.60",2024-01-22T05:29:21.318Z,170590136131800
"""Lucas @ cCN60OKch3"" calls 0.40",2024-01-22T05:29:13.682Z,170590135368200
"""aiden @ _c6_FOIS6W"" raises to 0.40",2024-01-22T05:29:12.270Z,170590135227000
"""Samip @ jOjtPg-pR7"" folds",2024-01-22T05:29:08.608Z,170590134860800
"""Goran @ LNt2PE5Kf1"" folds",2024-01-22T05:29:06.815Z,170590134681500
"""jd @ 63T0FS8Tfi"" calls 0.10",2024-01-22T05:29:05.892Z,170590134589200
"""Kel @ 3gUIhaDIxl"" posts a big blind of 0.10",2024-01-22T05:29:03.844Z,170590134384413
"""Jaden @ fGkMjzbngi"" posts a small blind of 0.05",2024-01-22T05:29:03.844Z,170590134384412
"Player stacks: #2 ""aiden @ _c6_FOIS6W"" (16.20) | #3 ""Lucas @ cCN60OKch3"" (10.00) | #4 ""yj @ sPeQ1UX8bj"" (30.28) | #5 ""Jaden @ fGkMjzbngi"" (57.01) | #7 ""Kel @ 3gUIhaDIxl"" (45.34) | #8 ""jd @ 63T0FS8Tfi"" (27.16) | #9 ""Goran @ LNt2PE5Kf1"" (20.00) | #10 ""Samip @ jOjtPg-pR7"" (14.94)",2024-01-22T05:29:03.844Z,170590134384403
"-- starting hand #37 (id: labak7ya87ti)  (No Limit Texas Hold'em) (dealer: ""yj @ sPeQ1UX8bj"") --",2024-01-22T05:29:03.844Z,170590134384402
"The player ""Goran @ LNt2PE5Kf1"" joined the game with a stack of 20.00.",2024-01-22T05:29:03.844Z,170590134384401
"The player ""Lucas @ cCN60OKch3"" joined the game with a stack of 10.00.",2024-01-22T05:29:03.844Z,170590134384400
"-- ending hand #36 --",2024-01-22T05:29:00.925Z,170590134092502
"""Jaden @ fGkMjzbngi"" collected 4.45 from pot",2024-01-22T05:29:00.925Z,170590134092501
"Uncalled bet of 4.45 returned to ""Jaden @ fGkMjzbngi""",2024-01-22T05:29:00.925Z,170590134092500
"""jd @ 63T0FS8Tfi"" folds",2024-01-22T05:29:00.022Z,170590134002200
"""Jaden @ fGkMjzbngi"" bets 4.45",2024-01-22T05:28:58.689Z,170590133868900
"River: 3♥, 4♥, 8♦, 6♥ [6♣]",2024-01-22T05:28:50.961Z,170590133096100
"""jd @ 63T0FS8Tfi"" calls 1.00",2024-01-22T05:28:50.131Z,170590133013100
"""Jaden @ fGkMjzbngi"" bets 1.00",2024-01-22T05:28:46.534Z,170590132653400
"Turn: 3♥, 4♥, 8♦ [6♥]",2024-01-22T05:28:41.946Z,170590132194600
"""jd @ 63T0FS8Tfi"" calls 0.50",2024-01-22T05:28:41.102Z,170590132110200
"""Jaden @ fGkMjzbngi"" bets 0.50",2024-01-22T05:28:39.693Z,170590131969300
"Flop:  [3♥, 4♥, 8♦]",2024-01-22T05:28:35.298Z,170590131529800
"The admin approved the player ""Goran @ LNt2PE5Kf1"" participation with a stack of 20.00.",2024-01-22T05:28:34.464Z,170590131446400
"""Samip @ jOjtPg-pR7"" folds",2024-01-22T05:28:34.412Z,170590131441200
"""jd @ 63T0FS8Tfi"" calls 0.60",2024-01-22T05:28:31.496Z,170590131149600
"The player ""Goran @ LNt2PE5Kf1"" requested a seat.",2024-01-22T05:28:30.304Z,170590131030400
"""Kel @ 3gUIhaDIxl"" folds",2024-01-22T05:28:30.078Z,170590131007800
"""Jaden @ fGkMjzbngi"" raises to 0.60",2024-01-22T05:28:28.650Z,170590130865000
"""yj @ sPeQ1UX8bj"" folds",2024-01-22T05:28:25.637Z,170590130563700
"""aiden @ _c6_FOIS6W"" folds",2024-01-22T05:28:24.750Z,170590130475000
"""Samip @ jOjtPg-pR7"" calls 0.10",2024-01-22T05:28:23.852Z,170590130385200
"""jd @ 63T0FS8Tfi"" calls 0.10",2024-01-22T05:28:21.608Z,170590130160800
"""Kel @ 3gUIhaDIxl"" calls 0.10",2024-01-22T05:28:19.215Z,170590129921500
"""Jaden @ fGkMjzbngi"" posts a big blind of 0.10",2024-01-22T05:28:16.248Z,170590129624809
"""yj @ sPeQ1UX8bj"" posts a small blind of 0.05",2024-01-22T05:28:16.248Z,170590129624808
"Player stacks: #2 ""aiden @ _c6_FOIS6W"" (16.20) | #4 ""yj @ sPeQ1UX8bj"" (30.33) | #5 ""Jaden @ fGkMjzbngi"" (54.66) | #7 ""Kel @ 3gUIhaDIxl"" (45.44) | #8 ""jd @ 63T0FS8Tfi"" (29.26) | #10 ""Samip @ jOjtPg-pR7"" (15.04)",2024-01-22T05:28:16.248Z,170590129624801
"-- starting hand #36 (id: shydkwigsk8d)  (No Limit Texas Hold'em) (dead button) --",2024-01-22T05:28:16.248Z,170590129624800
"-- ending hand #35 --",2024-01-22T05:28:13.245Z,170590129324503
"""Kel @ 3gUIhaDIxl"" shows a J♠, Q♦.",2024-01-22T05:28:13.245Z,170590129324502
"""Samip @ jOjtPg-pR7"" collected 15.04 from pot with Three of a Kind, K's (combination: K♦, K♣, K♥, A♦, J♥)",2024-01-22T05:28:13.245Z,170590129324501
"""Samip @ jOjtPg-pR7"" shows a K♦, A♦.",2024-01-22T05:28:13.245Z,170590129324500
"""Samip @ jOjtPg-pR7"" calls 4.90 and go all in",2024-01-22T05:28:12.416Z,170590129241600
"""Kel @ 3gUIhaDIxl"" bets 4.90",2024-01-22T05:28:10.896Z,170590129089600
"River: K♣, J♥, 5♣, K♥ [10♣]",2024-01-22T05:28:06.502Z,170590128650200
"""Samip @ jOjtPg-pR7"" calls 1.57",2024-01-22T05:28:05.667Z,170590128566700
"""Kel @ 3gUIhaDIxl"" bets 1.57",2024-01-22T05:27:55.482Z,170590127548200
"Turn: K♣, J♥, 5♣ [K♥]",2024-01-22T05:27:51.177Z,170590127117700
"""Kel @ 3gUIhaDIxl"" calls 0.70",2024-01-22T05:27:50.372Z,170590127037200
"""Samip @ jOjtPg-pR7"" bets 0.70",2024-01-22T05:27:49.182Z,170590126918200
"""Kel @ 3gUIhaDIxl"" checks",2024-01-22T05:27:42.323Z,170590126232300
