entry,at,order
"""Yj @ UXaWQPJt1x"" folds",2024-03-05T09:31:08.398Z,170963106839800
"""onfonem @ KbH85AblgS"" folds",2024-03-05T09:31:04.281Z,170963106428100
"""Jd @ BAOjPTzxvi"" folds",2024-03-05T09:31:03.353Z,170963106335300
"""d ma @ U_WZNGFyhG"" folds",2024-03-05T09:31:02.372Z,170963106237200
"""brian @ UAANB4j7WT"" posts a big blind of 0.10",2024-03-05T09:31:00.792Z,170963106079211
"""az @ _c6_FOIS6W"" posts a small blind of 0.05",2024-03-05T09:31:00.792Z,170963106079210
"Player stacks: #1 ""onfonem @ KbH85AblgS"" (68.63) | #2 ""Yj @ UXaWQPJt1x"" (28.64) | #3 ""Jaden @ fGkMjzbngi"" (46.66) | #4 ""michael @ UFkn4-rw65"" (11.83) | #5 ""az @ _c6_FOIS6W"" (34.76) | #8 ""brian @ UAANB4j7WT"" (59.05) | #9 ""d ma @ U_WZNGFyhG"" (9.45) | #10 ""Jd @ BAOjPTzxvi"" (15.70)",2024-03-05T09:31:00.792Z,170963106079201
"-- starting hand #242 (id: 6yl5yqm7iall)  (No Limit Texas Hold'em) (dealer: ""michael @ UFkn4-rw65"") --",2024-03-05T09:31:00.792Z,170963106079200
"""onfonem @ KbH85AblgS"" shows a 7♣, 9♣.",2024-03-05T09:30:56.140Z,170963105614000
"-- ending hand #241 --",2024-03-05T09:30:54.269Z,170963105426902
"""Jd @ BAOjPTzxvi"" collected 6.87 from pot with Pair, 7's (combination: 7♥, 7♦, A♦, J♥, 6♥)",2024-03-05T09:30:54.269Z,170963105426901
"""Jd @ BAOjPTzxvi"" shows a 7♥, A♦.",2024-03-05T09:30:54.269Z,170963105426900
"""az @ _c6_FOIS6W"" folds",2024-03-05T09:30:53.399Z,170963105339900
"""onfonem @ KbH85AblgS"" calls 2.06",2024-03-05T09:30:49.607Z,170963104960700
"""Jd @ BAOjPTzxvi"" bets 2.06",2024-03-05T09:30:45.468Z,170963104546800
"""az @ _c6_FOIS6W"" checks",2024-03-05T09:30:39.672Z,170963103967200
"River: 6♥, 4♠, 2♥, 7♦ [J♥]",2024-03-05T09:30:36.366Z,170963103636600
"""onfonem @ KbH85AblgS"" calls 0.60",2024-03-05T09:30:35.555Z,170963103555500
"""Jd @ BAOjPTzxvi"" calls 0.60",2024-03-05T09:30:34.643Z,170963103464300
"""az @ _c6_FOIS6W"" bets 0.60",2024-03-05T09:30:33.047Z,170963103304700
"Turn: 6♥, 4♠, 2♥ [7♦]",2024-03-05T09:30:27.358Z,170963102735800
"""onfonem @ KbH85AblgS"" checks",2024-03-05T09:30:26.538Z,170963102653800
"""Jd @ BAOjPTzxvi"" checks",2024-03-05T09:30:25.266Z,170963102526600
"""az @ _c6_FOIS6W"" checks",2024-03-05T09:30:24.073Z,170963102407300
"Flop:  [6♥, 4♠, 2♥]",2024-03-05T09:30:22.126Z,170963102212600
"""az @ _c6_FOIS6W"" calls 0.30",2024-03-05T09:30:21.287Z,170963102128700
"""michael @ UFkn4-rw65"" folds",2024-03-05T09:30:20.377Z,170963102037700
"""Jaden @ fGkMjzbngi"" folds",2024-03-05T09:30:19.413Z,170963101941300
"""Yj @ UXaWQPJt1x"" folds",2024-03-05T09:30:18.493Z,170963101849300
"""onfonem @ KbH85AblgS"" calls 0.30",2024-03-05T09:30:17.572Z,170963101757200
"""Jd @ BAOjPTzxvi"" raises to 0.30",2024-03-05T09:30:16.678Z,170963101667800
"""d ma @ U_WZNGFyhG"" folds",2024-03-05T09:30:14.492Z,170963101449200
"""brian @ UAANB4j7WT"" folds",2024-03-05T09:30:13.516Z,170963101351600
"""az @ _c6_FOIS6W"" posts a big blind of 0.10",2024-03-05T09:30:12.475Z,170963101247511
"""michael @ UFkn4-rw65"" posts a small blind of 0.05",2024-03-05T09:30:12.475Z,170963101247510
"Player stacks: #1 ""onfonem @ KbH85AblgS"" (71.59) | #2 ""Yj @ UXaWQPJt1x"" (28.64) | #3 ""Jaden @ fGkMjzbngi"" (46.66) | #4 ""michael @ UFkn4-rw65"" (11.88) | #5 ""az @ _c6_FOIS6W"" (35.66) | #8 ""brian @ UAANB4j7WT"" (59.05) | #9 ""d ma @ U_WZNGFyhG"" (9.45) | #10 ""Jd @ BAOjPTzxvi"" (11.79)",2024-03-05T09:30:12.475Z,170963101247501
"-- starting hand #241 (id: ogzhuv0ueojv)  (No Limit Texas Hold'em) (dealer: ""Jaden @ fGkMjzbngi"") --",2024-03-05T09:30:12.475Z,170963101247500
"-- ending hand #240 --",2024-03-05T09:30:09.505Z,170963100950502
"""Jaden @ fGkMjzbngi"" collected 2.00 from pot",2024-03-05T09:30:09.505Z,170963100950501
"Uncalled bet of 2.00 returned to ""Jaden @ fGkMjzbngi""",2024-03-05T09:30:09.505Z,170963100950500
"""Jd @ BAOjPTzxvi"" folds",2024-03-05T09:30:08.668Z,170963100866800
"""Jaden @ fGkMjzbngi"" bets 2.00",2024-03-05T09:29:53.236Z,170963099323600
"River: 8♣, 5♠, Q♠, 6♥ [8♦]",2024-03-05T09:29:48.840Z,170963098884000
"""onfonem @ KbH85AblgS"" folds",2024-03-05T09:29:48.030Z,170963098803000
"""Jd @ BAOjPTzxvi"" calls 0.60",2024-03-05T09:29:45.972Z,170963098597200
"""michael @ UFkn4-rw65"" folds",2024-03-05T09:29:44.456Z,170963098445600
"""Jaden @ fGkMjzbngi"" bets 0.60",2024-03-05T09:29:42.258Z,170963098225800
"Turn: 8♣, 5♠, Q♠ [6♥]",2024-03-05T09:29:39.832Z,170963097983200
"""onfonem @ KbH85AblgS"" checks",2024-03-05T09:29:38.958Z,170963097895800
"""Jd @ BAOjPTzxvi"" checks",2024-03-05T09:29:37.289Z,170963097728900
"""michael @ UFkn4-rw65"" checks",2024-03-05T09:29:36.235Z,170963097623500
"""Jaden @ fGkMjzbngi"" checks",2024-03-05T09:29:34.861Z,170963097486100
"Flop:  [8♣, 5♠, Q♠]",2024-03-05T09:29:32.667Z,170963097266700
"""michael @ UFkn4-rw65"" calls 0.20",2024-03-05T09:29:31.838Z,170963097183800
"""Jaden @ fGkMjzbngi"" calls 0.20",2024-03-05T09:29:30.011Z,170963097001100
"""Yj @ UXaWQPJt1x"" folds",2024-03-05T09:29:28.743Z,170963096874300
"""onfonem @ KbH85AblgS"" calls 0.20",2024-03-05T09:29:27.829Z,170963096782900
"""Jd @ BAOjPTzxvi"" raises to 0.20",2024-03-05T09:29:22.816Z,170963096281600
"""d ma @ U_WZNGFyhG"" folds",2024-03-05T09:29:17.503Z,170963095750300
"""brian @ UAANB4j7WT"" folds",2024-03-05T09:29:16.588Z,170963095658800
"""az @ _c6_FOIS6W"" folds",2024-03-05T09:29:12.997Z,170963095299700
"""michael @ UFkn4-rw65"" posts a big blind of 0.10",2024-03-05T09:29:11.926Z,170963095192611
"""Jaden @ fGkMjzbngi"" posts a small blind of 0.05",2024-03-05T09:29:11.926Z,170963095192610
"Player stacks: #1 ""onfonem @ KbH85AblgS"" (71.79) | #2 ""Yj @ UXaWQPJt1x"" (28.64) | #3 ""Jaden @ fGkMjzbngi"" (45.46) | #4 ""michael @ UFkn4-rw65"" (12.08) | #5 ""az @ _c6_FOIS6W"" (35.66) | #8 ""brian @ UAANB4j7WT"" (59.05) | #9 ""d ma @ U_WZNGFyhG"" (9.45) | #10 ""Jd @ BAOjPTzxvi"" (12.59)",2024-03-05T09:29:11.926Z,170963095192601
"-- starting hand #240 (id: tifmjm1pugqs)  (No Limit Texas Hold'em) (dealer: ""Yj @ UXaWQPJt1x"") --",2024-03-05T09:29:11.926Z,170963095192600
"-- ending hand #239 --",2024-03-05T09:29:08.990Z,170963094899002
"""onfonem @ KbH85AblgS"" collected 6.05 from pot",2024-03-05T09:29:08.990Z,170963094899001
"Uncalled bet of 3.02 returned to ""onfonem @ KbH85AblgS""",2024-03-05T09:29:08.990Z,170963094899000
"""Jd @ BAOjPTzxvi"" folds",2024-03-05T09:29:08.178Z,170963094817800
"""brian @ UAANB4j7WT"" folds",2024-03-05T09:29:07.112Z,170963094711200
"""onfonem @ KbH85AblgS"" raises to 3.12",2024-03-05T09:29:05.515Z,170963094551500
"""Jd @ BAOjPTzxvi"" calls 0.10",2024-03-05T09:29:00.058Z,170963094005800
"""brian @ UAANB4j7WT"" bets 0.10",2024-03-05T09:28:58.205Z,170963093820500
"Turn: 5♣, K♦, J♠ [3♠]",2024-03-05T09:28:56.105Z,170963093610500
"""onfonem @ KbH85AblgS"" checks",2024-03-05T09:28:55.295Z,170963093529500
"""Jd @ BAOjPTzxvi"" checks",2024-03-05T09:28:50.277Z,170963093027700
"""brian @ UAANB4j7WT"" checks",2024-03-05T09:28:49.246Z,170963092924600
"Flop:  [5♣, K♦, J♠]",2024-03-05T09:28:47.801Z,170963092780100
"""Jd @ BAOjPTzxvi"" calls 1.80",2024-03-05T09:28:46.988Z,170963092698800
"""brian @ UAANB4j7WT"" calls 1.80",2024-03-05T09:28:45.665Z,170963092566500
"""az @ _c6_FOIS6W"" folds",2024-03-05T09:28:44.747Z,170963092474700
"""Jaden @ fGkMjzbngi"" folds",2024-03-05T09:28:43.795Z,170963092379500
"""Yj @ UXaWQPJt1x"" folds",2024-03-05T09:28:42.878Z,170963092287800
"""onfonem @ KbH85AblgS"" raises to 1.80",2024-03-05T09:28:41.967Z,170963092196700
"""Jd @ BAOjPTzxvi"" raises to 0.60",2024-03-05T09:28:35.896Z,170963091589600
"""d ma @ U_WZNGFyhG"" folds",2024-03-05T09:28:32.218Z,170963091221800
"""brian @ UAANB4j7WT"" calls 0.20",2024-03-05T09:28:31.245Z,170963091124500
"""az @ _c6_FOIS6W"" raises to 0.20",2024-03-05T09:28:29.515Z,170963090951500
"""michael @ UFkn4-rw65"" folds",2024-03-05T09:28:26.188Z,170963090618800
"""Jaden @ fGkMjzbngi"" posts a big blind of 0.10",2024-03-05T09:28:24.444Z,170963090444411
"""Yj @ UXaWQPJt1x"" posts a small blind of 0.05",2024-03-05T09:28:24.444Z,170963090444410
"Player stacks: #1 ""onfonem @ KbH85AblgS"" (67.64) | #2 ""Yj @ UXaWQPJt1x"" (28.69) | #3 ""Jaden @ fGkMjzbngi"" (45.56) | #4 ""michael @ UFkn4-rw65"" (12.08) | #5 ""az @ _c6_FOIS6W"" (35.86) | #8 ""brian @ UAANB4j7WT"" (60.95) | #9 ""d ma @ U_WZNGFyhG"" (9.45) | #10 ""Jd @ BAOjPTzxvi"" (14.49)",2024-03-05T09:28:24.444Z,170963090444401
"-- starting hand #239 (id: 5skzfsmhfnm7)  (No Limit Texas Hold'em) (dealer: ""onfonem @ KbH85AblgS"") --",2024-03-05T09:28:24.444Z,170963090444400
"-- ending hand #238 --",2024-03-05T09:28:18.432Z,170963089843202
"""brian @ UAANB4j7WT"" collected 7.40 from pot with Two Pair, A's & 5's (combination: A♥, A♦, 5♣, 5♦, 10♣)",2024-03-05T09:28:18.432Z,170963089843201
"""brian @ UAANB4j7WT"" shows a A♥, 6♠.",2024-03-05T09:28:18.432Z,170963089843200
"""Jd @ BAOjPTzxvi"" checks",2024-03-05T09:28:17.544Z,170963089754400
"""brian @ UAANB4j7WT"" checks",2024-03-05T09:28:12.765Z,170963089276500
"River: 5♣, 8♥, A♦, 10♣ [5♦]",2024-03-05T09:28:12.625Z,170963089262500
"""Jd @ BAOjPTzxvi"" checks",2024-03-05T09:28:11.800Z,170963089180000
"""brian @ UAANB4j7WT"" checks",2024-03-05T09:28:10.459Z,170963089045900
"Turn: 5♣, 8♥, A♦ [10♣]",2024-03-05T09:28:09.420Z,170963088942000
"""onfonem @ KbH85AblgS"" folds",2024-03-05T09:28:08.517Z,170963088851700
"""Jd @ BAOjPTzxvi"" calls 1.80",2024-03-05T09:28:07.555Z,170963088755500
"""brian @ UAANB4j7WT"" bets 1.80",2024-03-05T09:27:59.487Z,170963087948700
"""onfonem @ KbH85AblgS"" checks",2024-03-05T09:27:56.555Z,170963087655500
"Flop:  [5♣, 8♥, A♦]",2024-03-05T09:27:54.630Z,170963087463000
"""Jd @ BAOjPTzxvi"" calls 1.20",2024-03-05T09:27:53.821Z,170963087382100
"""brian @ UAANB4j7WT"" calls 1.20",2024-03-05T09:27:52.489Z,170963087248900
"""michael @ UFkn4-rw65"" folds",2024-03-05T09:27:51.502Z,170963087150200
"""Yj @ UXaWQPJt1x"" folds",2024-03-05T09:27:50.545Z,170963087054500
"""onfonem @ KbH85AblgS"" raises to 1.20",2024-03-05T09:27:46.935Z,170963086693500
"""Jd @ BAOjPTzxvi"" raises to 0.40",2024-03-05T09:27:38.622Z,170963085862200
"""d ma @ U_WZNGFyhG"" folds",2024-03-05T09:27:35.980Z,170963085598000
"""brian @ UAANB4j7WT"" calls 0.10",2024-03-05T09:27:34.917Z,170963085491700
"""az @ _c6_FOIS6W"" folds",2024-03-05T09:27:33.738Z,170963085373800
"""michael @ UFkn4-rw65"" calls 0.10",2024-03-05T09:27:32.850Z,170963085285000
"""Jaden @ fGkMjzbngi"" folds",2024-03-05T09:27:31.250Z,170963085125000
"""Yj @ UXaWQPJt1x"" posts a big blind of 0.10",2024-03-05T09:27:29.871Z,170963084987111
"""onfonem @ KbH85AblgS"" posts a small blind of 0.05",2024-03-05T09:27:29.871Z,170963084987110
"Player stacks: #1 ""onfonem @ KbH85AblgS"" (68.84) | #2 ""Yj @ UXaWQPJt1x"" (28.79) | #3 ""Jaden @ fGkMjzbngi"" (45.56) | #4 ""michael @ UFkn4-rw65"" (12.18) | #5 ""az @ _c6_FOIS6W"" (35.86) | #8 ""brian @ UAANB4j7WT"" (56.55) | #9 ""d ma @ U_WZNGFyhG"" (9.45) | #10 ""Jd @ BAOjPTzxvi"" (17.49)",2024-03-05T09:27:29.871Z,170963084987101
"-- starting hand #238 (id: wnf31s36jz3t)  (No Limit Texas Hold'em) (dealer: ""Jd @ BAOjPTzxvi"") --",2024-03-05T09:27:29.871Z,170963084987100
"-- ending hand #237 --",2024-03-05T09:27:26.964Z,170963084696402
"""Jd @ BAOjPTzxvi"" collected 1.70 from pot",2024-03-05T09:27:26.964Z,170963084696401
"Uncalled bet of 15.79 returned to ""Jd @ BAOjPTzxvi""",2024-03-05T09:27:26.964Z,170963084696400
"""brian @ UAANB4j7WT"" folds",2024-03-05T09:27:26.080Z,170963084608000
"""az @ _c6_FOIS6W"" folds",2024-03-05T09:27:25.180Z,170963084518000
"""michael @ UFkn4-rw65"" folds",2024-03-05T09:27:19.203Z,170963083920300
"""Jd @ BAOjPTzxvi"" bets 15.79 and go all in",2024-03-05T09:27:17.023Z,170963083702300
"River: 9♣, J♦, K♥, 2♦ [8♦]",2024-03-05T09:27:13.753Z,170963083375300
"""brian @ UAANB4j7WT"" checks",2024-03-05T09:27:12.885Z,170963083288500
"""az @ _c6_FOIS6W"" checks",2024-03-05T09:27:11.985Z,170963083198500
"""michael @ UFkn4-rw65"" checks",2024-03-05T09:27:10.710Z,170963083071000
"""Jd @ BAOjPTzxvi"" checks",2024-03-05T09:27:09.741Z,170963082974100
"Turn: 9♣, J♦, K♥ [2♦]",2024-03-05T09:27:08.847Z,170963082884700
"""brian @ UAANB4j7WT"" checks",2024-03-05T09:27:08.034Z,170963082803400
"""az @ _c6_FOIS6W"" checks",2024-03-05T09:27:07.060Z,170963082706000
"""michael @ UFkn4-rw65"" checks",2024-03-05T09:27:06.177Z,170963082617700
"""Jd @ BAOjPTzxvi"" checks",2024-03-05T09:27:04.869Z,170963082486900
"Flop:  [9♣, J♦, K♥]",2024-03-05T09:27:01.145Z,170963082114500
"""brian @ UAANB4j7WT"" calls 0.40",2024-03-05T09:27:00.293Z,170963082029300
"""az @ _c6_FOIS6W"" calls 0.40",2024-03-05T09:26:59.351Z,170963081935100
"""michael @ UFkn4-rw65"" calls 0.40",2024-03-05T09:26:58.267Z,170963081826700
"""onfonem @ KbH85AblgS"" folds",2024-03-05T09:26:56.760Z,170963081676000
"""Jd @ BAOjPTzxvi"" raises to 0.40",2024-03-05T09:26:54.739Z,170963081473900
"""d ma @ U_WZNGFyhG"" folds",2024-03-05T09:26:47.933Z,170963080793300
"""brian @ UAANB4j7WT"" calls 0.10",2024-03-05T09:26:46.910Z,170963080691000
"""az @ _c6_FOIS6W"" calls 0.10",2024-03-05T09:26:45.878Z,170963080587800
"""michael @ UFkn4-rw65"" calls 0.10",2024-03-05T09:26:41.999Z,170963080199900
"""Jaden @ fGkMjzbngi"" folds",2024-03-05T09:26:36.470Z,170963079647000
"""Yj @ UXaWQPJt1x"" folds",2024-03-05T09:26:34.939Z,170963079493900
"""onfonem @ KbH85AblgS"" posts a big blind of 0.10",2024-03-05T09:26:33.510Z,170963079351011
"""Jd @ BAOjPTzxvi"" posts a small blind of 0.05",2024-03-05T09:26:33.510Z,170963079351010
"Player stacks: #1 ""onfonem @ KbH85AblgS"" (68.94) | #2 ""Yj @ UXaWQPJt1x"" (28.79) | #3 ""Jaden @ fGkMjzbngi"" (45.56) | #4 ""michael @ UFkn4-rw65"" (12.58) | #5 ""az @ _c6_FOIS6W"" (36.26) | #8 ""brian @ UAANB4j7WT"" (56.95) | #9 ""d ma @ U_WZNGFyhG"" (9.45) | #10 ""Jd @ BAOjPTzxvi"" (16.19)",2024-03-05T09:26:33.510Z,170963079351001
"-- starting hand #237 (id: 0t6g7g25mkrx)  (No Limit Texas Hold'em) (dealer: ""d ma @ U_WZNGFyhG"") --",2024-03-05T09:26:33.510Z,170963079351000
"-- ending hand #236 --",2024-03-05T09:26:30.526Z,170963079052602
"""onfonem @ KbH85AblgS"" collected 7.60 from pot",2024-03-05T09:26:30.526Z,170963079052601
"Uncalled bet of 9.45 returned to ""onfonem @ KbH85AblgS""",2024-03-05T09:26:30.526Z,170963079052600
"""d ma @ U_WZNGFyhG"" folds",2024-03-05T09:26:29.721Z,170963078972100
"""onfonem @ KbH85AblgS"" raises to 11.45",2024-03-05T09:26:13.480Z,170963077348000
"""d ma @ U_WZNGFyhG"" bets 2.00",2024-03-05T09:26:11.291Z,170963077129100
"River: 4♣, 3♠, 8♦, 10♠ [5♠]",2024-03-05T09:26:05.185Z,170963076518500
"""onfonem @ KbH85AblgS"" checks",2024-03-05T09:26:04.311Z,170963076431100
"""d ma @ U_WZNGFyhG"" checks",2024-03-05T09:26:02.856Z,170963076285600
"Turn: 4♣, 3♠, 8♦ [10♠]",2024-03-05T09:26:00.861Z,170963076086100
"""Jd @ BAOjPTzxvi"" folds",2024-03-05T09:26:00.050Z,170963076005000
"""d ma @ U_WZNGFyhG"" calls 1.20",2024-03-05T09:25:59.082Z,170963075908200
"""brian @ UAANB4j7WT"" folds",2024-03-05T09:25:52.591Z,170963075259100
"""onfonem @ KbH85AblgS"" bets 1.20",2024-03-05T09:25:51.206Z,170963075120600
"""Jd @ BAOjPTzxvi"" checks",2024-03-05T09:25:45.246Z,170963074524600
"""d ma @ U_WZNGFyhG"" checks",2024-03-05T09:25:44.224Z,170963074422400
"Flop:  [4♣, 3♠, 8♦]",2024-03-05T09:25:42.048Z,170963074204800
"""Jd @ BAOjPTzxvi"" calls 0.30",2024-03-05T09:25:41.208Z,170963074120800
"""d ma @ U_WZNGFyhG"" calls 0.30",2024-03-05T09:25:39.540Z,170963073954000
"""brian @ UAANB4j7WT"" calls 0.30",2024-03-05T09:25:38.112Z,170963073811200
"""az @ _c6_FOIS6W"" folds",2024-03-05T09:25:33.703Z,170963073370300
"""michael @ UFkn4-rw65"" folds",2024-03-05T09:25:32.254Z,170963073225400
"""Jaden @ fGkMjzbngi"" folds",2024-03-05T09:25:30.816Z,170963073081600
"""Yj @ UXaWQPJt1x"" folds",2024-03-05T09:25:29.888Z,170963072988800
"""onfonem @ KbH85AblgS"" raises to 0.30",2024-03-05T09:25:28.988Z,170963072898800
"""Jd @ BAOjPTzxvi"" posts a big blind of 0.10",2024-03-05T09:25:25.722Z,170963072572212
"""d ma @ U_WZNGFyhG"" posts a small blind of 0.05",2024-03-05T09:25:25.722Z,170963072572211
"Player stacks: #1 ""onfonem @ KbH85AblgS"" (64.84) | #2 ""Yj @ UXaWQPJt1x"" (28.79) | #3 ""Jaden @ fGkMjzbngi"" (45.56) | #4 ""michael @ UFkn4-rw65"" (12.58) | #5 ""az @ _c6_FOIS6W"" (36.26) | #8 ""brian @ UAANB4j7WT"" (57.25) | #9 ""d ma @ U_WZNGFyhG"" (12.95) | #10 ""Jd @ BAOjPTzxvi"" (16.49)",2024-03-05T09:25:25.722Z,170963072572202
"-- starting hand #236 (id: yq25mmkmpydq)  (No Limit Texas Hold'em) (dealer: ""brian @ UAANB4j7WT"") --",2024-03-05T09:25:25.722Z,170963072572201
"The admin updated the player ""Yj @ UXaWQPJt1x"" stack from 8.79 to 28.79.",2024-03-05T09:25:25.722Z,170963072572200
"""az @ _c6_FOIS6W"" shows a 5♦, 7♥.",2024-03-05T09:25:20.375Z,170963072037500
"-- ending hand #235 --",2024-03-05T09:25:19.207Z,170963071920702
"""d ma @ U_WZNGFyhG"" collected 5.45 from pot with Full House, 5's over K's (combination: 5♥, 5♣, 5♠, K♠, K♥)",2024-03-05T09:25:19.207Z,170963071920701
"""d ma @ U_WZNGFyhG"" shows a K♠, Q♣.",2024-03-05T09:25:19.207Z,170963071920700
"""Jaden @ fGkMjzbngi"" checks",2024-03-05T09:25:18.366Z,170963071836600
"""Jd @ BAOjPTzxvi"" checks",2024-03-05T09:25:16.253Z,170963071625300
"""d ma @ U_WZNGFyhG"" checks",2024-03-05T09:25:07.520Z,170963070752000
"River: 8♥, 5♥, 5♣, K♥ [5♠]",2024-03-05T09:25:03.361Z,170963070336100
"""Jaden @ fGkMjzbngi"" checks",2024-03-05T09:25:02.553Z,170963070255300
"""Jd @ BAOjPTzxvi"" checks",2024-03-05T09:25:01.543Z,170963070154300
"""d ma @ U_WZNGFyhG"" checks",2024-03-05T09:25:00.105Z,170963070010500
"Turn: 8♥, 5♥, 5♣ [K♥]",2024-03-05T09:24:57.898Z,170963069789800
"""Jd @ BAOjPTzxvi"" calls 1.00",2024-03-05T09:24:57.088Z,170963069708800
"""d ma @ U_WZNGFyhG"" calls 1.00",2024-03-05T09:24:55.763Z,170963069576300
"""Jaden @ fGkMjzbngi"" bets 1.00",2024-03-05T09:24:52.108Z,170963069210800
"""Jd @ BAOjPTzxvi"" checks",2024-03-05T09:24:49.348Z,170963068934800
"""d ma @ U_WZNGFyhG"" checks",2024-03-05T09:24:46.101Z,170963068610100
"Flop:  [8♥, 5♥, 5♣]",2024-03-05T09:24:44.090Z,170963068409000
"""Jd @ BAOjPTzxvi"" calls 0.80",2024-03-05T09:24:43.211Z,170963068321100
"""d ma @ U_WZNGFyhG"" calls 0.80",2024-03-05T09:24:41.500Z,170963068150000
"""brian @ UAANB4j7WT"" folds",2024-03-05T09:24:36.972Z,170963067697200
"""az @ _c6_FOIS6W"" folds",2024-03-05T09:24:36.078Z,170963067607800
"""michael @ UFkn4-rw65"" folds",2024-03-05T09:24:33.102Z,170963067310200
"""Jaden @ fGkMjzbngi"" raises to 0.80",2024-03-05T09:24:32.036Z,170963067203600
"""Yj @ UXaWQPJt1x"" folds",2024-03-05T09:24:28.685Z,170963066868500
"WARNING: the admin queued the stack change for the player ""Yj @ UXaWQPJt1x"" adding 20.00 chips in the next hand.",2024-03-05T09:24:28.093Z,170963066809300
"""onfonem @ KbH85AblgS"" folds",2024-03-05T09:24:24.008Z,170963066400800
"""Jd @ BAOjPTzxvi"" raises to 0.30",2024-03-05T09:24:20.373Z,170963066037300
"""d ma @ U_WZNGFyhG"" posts a big blind of 0.10",2024-03-05T09:24:17.268Z,170963065726811
"""brian @ UAANB4j7WT"" posts a small blind of 0.05",2024-03-05T09:24:17.268Z,170963065726810
"Player stacks: #1 ""onfonem @ KbH85AblgS"" (64.84) | #2 ""Yj @ UXaWQPJt1x"" (8.79) | #3 ""Jaden @ fGkMjzbngi"" (47.36) | #4 ""michael @ UFkn4-rw65"" (12.58) | #5 ""az @ _c6_FOIS6W"" (36.26) | #8 ""brian @ UAANB4j7WT"" (57.30) | #9 ""d ma @ U_WZNGFyhG"" (9.30) | #10 ""Jd @ BAOjPTzxvi"" (18.29)",2024-03-05T09:24:17.268Z,170963065726801
"-- starting hand #235 (id: 0ocars2ugnfs)  (No Limit Texas Hold'em) (dealer: ""az @ _c6_FOIS6W"") --",2024-03-05T09:24:17.268Z,170963065726800
"""brian @ UAANB4j7WT"" shows a 10♠, 7♦.",2024-03-05T09:24:11.478Z,170963065147800
"-- ending hand #234 --",2024-03-05T09:24:10.660Z,170963065066003
"""Yj @ UXaWQPJt1x"" shows a A♠, K♦.",2024-03-05T09:24:10.660Z,170963065066002
"""Jd @ BAOjPTzxvi"" collected 18.29 from pot with Two Pair, J's & 8's (combination: J♥, J♦, 8♠, 8♥, 9♥)",2024-03-05T09:24:10.660Z,170963065066001
"""Jd @ BAOjPTzxvi"" shows a J♥, 8♠.",2024-03-05T09:24:10.660Z,170963065066000
"""Yj @ UXaWQPJt1x"" calls 5.70",2024-03-05T09:24:09.770Z,170963064977000
"""Jd @ BAOjPTzxvi"" bets 5.70 and go all in",2024-03-05T09:23:47.028Z,170963062702800
"River: 6♣, 5♦, 8♥, J♦ [9♥]",2024-03-05T09:23:34.636Z,170963061463600
"""Yj @ UXaWQPJt1x"" calls 1.72",2024-03-05T09:23:33.814Z,170963061381400
"""Jd @ BAOjPTzxvi"" bets 1.72",2024-03-05T09:23:29.615Z,170963060961500
"Turn: 6♣, 5♦, 8♥ [J♦]",2024-03-05T09:23:25.883Z,170963060588300
"""Yj @ UXaWQPJt1x"" checks",2024-03-05T09:23:25.044Z,170963060504400
"""Jd @ BAOjPTzxvi"" checks",2024-03-05T09:23:19.451Z,170963059945100
"Flop:  [6♣, 5♦, 8♥]",2024-03-05T09:23:17.975Z,170963059797500
"""Jd @ BAOjPTzxvi"" calls 1.50",2024-03-05T09:23:17.141Z,170963059714100
"""d ma @ U_WZNGFyhG"" folds",2024-03-05T09:23:13.882Z,170963059388200
"""brian @ UAANB4j7WT"" folds",2024-03-05T09:23:09.654Z,170963058965400
"""az @ _c6_FOIS6W"" folds",2024-03-05T09:23:08.740Z,170963058874000
"""michael @ UFkn4-rw65"" folds",2024-03-05T09:23:01.401Z,170963058140100
"""Jaden @ fGkMjzbngi"" folds",2024-03-05T09:23:00.461Z,170963058046100
"""Yj @ UXaWQPJt1x"" raises to 1.50",2024-03-05T09:22:58.223Z,170963057822300
"""onfonem @ KbH85AblgS"" folds",2024-03-05T09:22:47.029Z,170963056702900
"""Jd @ BAOjPTzxvi"" raises to 0.60",2024-03-05T09:22:46.140Z,170963056614000
"""d ma @ U_WZNGFyhG"" raises to 0.30",2024-03-05T09:22:41.964Z,170963056196400
"""brian @ UAANB4j7WT"" posts a big blind of 0.10",2024-03-05T09:22:34.784Z,170963055478411
"""az @ _c6_FOIS6W"" posts a small blind of 0.05",2024-03-05T09:22:34.784Z,170963055478410
"Player stacks: #1 ""onfonem @ KbH85AblgS"" (64.84) | #2 ""Yj @ UXaWQPJt1x"" (17.71) | #3 ""Jaden @ fGkMjzbngi"" (47.36) | #4 ""michael @ UFkn4-rw65"" (12.58) | #5 ""az @ _c6_FOIS6W"" (36.31) | #8 ""brian @ UAANB4j7WT"" (57.40) | #9 ""d ma @ U_WZNGFyhG"" (9.60) | #10 ""Jd @ BAOjPTzxvi"" (8.92)",2024-03-05T09:22:34.784Z,170963055478401
"-- starting hand #234 (id: jebyxsehpnay)  (No Limit Texas Hold'em) (dealer: ""michael @ UFkn4-rw65"") --",2024-03-05T09:22:34.784Z,170963055478400
"-- ending hand #233 --",2024-03-05T09:22:31.871Z,170963055187102
"""Jaden @ fGkMjzbngi"" collected 3.15 from pot",2024-03-05T09:22:31.871Z,170963055187101
