entry,at,order
"Turn: 10♦, 3♣, 4♦ [4♠]",2024-03-09T07:19:57.103Z,170996879710300
"""charbrikt @ KbH85AblgS"" checks",2024-03-09T07:19:56.272Z,170996879627200
"""yyj @ UXaWQPJt1x"" checks",2024-03-09T07:19:51.375Z,170996879137500
"""Jd @ BAOjPTzxvi"" checks",2024-03-09T07:19:49.775Z,170996878977500
"""michael @ UFkn4-rw65"" checks",2024-03-09T07:19:48.709Z,170996878870900
"Flop:  [10♦, 3♣, 4♦]",2024-03-09T07:19:44.197Z,170996878419700
"""Jd @ BAOjPTzxvi"" calls 0.20",2024-03-09T07:19:43.385Z,170996878338500
"""michael @ UFkn4-rw65"" calls 0.20",2024-03-09T07:19:41.130Z,170996878113000
"""charbrikt @ KbH85AblgS"" calls 0.20",2024-03-09T07:19:39.294Z,170996877929400
"""bbrian @ hmLOoHMkFl"" folds",2024-03-09T07:19:34.020Z,170996877402000
"""az @ _c6_FOIS6W"" folds",2024-03-09T07:19:33.066Z,170996877306600
"""Jonathan @ ArgKs65s5n"" folds",2024-03-09T07:19:11.362Z,170996875136200
"""yyj @ UXaWQPJt1x"" raises to 0.20",2024-03-09T07:19:10.484Z,170996875048400
"""Jd @ BAOjPTzxvi"" posts a big blind of 0.10",2024-03-09T07:19:06.808Z,170996874680810
"""michael @ UFkn4-rw65"" posts a small blind of 0.05",2024-03-09T07:19:06.808Z,170996874680809
"Your hand is 2♥, J♥",2024-03-09T07:19:06.808Z,170996874680805
"Player stacks: #1 ""michael @ UFkn4-rw65"" (28.02) | #5 ""Jd @ BAOjPTzxvi"" (33.44) | #6 ""yyj @ UXaWQPJt1x"" (41.04) | #7 ""Jonathan @ ArgKs65s5n"" (28.61) | #8 ""az @ _c6_FOIS6W"" (19.85) | #9 ""bbrian @ hmLOoHMkFl"" (27.86) | #10 ""charbrikt @ KbH85AblgS"" (20.18)",2024-03-09T07:19:06.808Z,170996874680801
"-- starting hand #169 (id: ihqd8xzdt0nf)  (No Limit Texas Hold'em) (dealer: ""charbrikt @ KbH85AblgS"") --",2024-03-09T07:19:06.808Z,170996874680800
"-- ending hand #168 --",2024-03-09T07:19:03.869Z,170996874386902
"""Jd @ BAOjPTzxvi"" collected 2.75 from pot",2024-03-09T07:19:03.869Z,170996874386901
"Uncalled bet of 2.75 returned to ""Jd @ BAOjPTzxvi""",2024-03-09T07:19:03.869Z,170996874386900
"""michael @ UFkn4-rw65"" folds",2024-03-09T07:19:03.062Z,170996874306200
"""az @ _c6_FOIS6W"" folds",2024-03-09T07:18:52.374Z,170996873237400
"""Jonathan @ ArgKs65s5n"" folds",2024-03-09T07:18:39.863Z,170996871986300
"""Jd @ BAOjPTzxvi"" raises to 3.25",2024-03-09T07:18:38.200Z,170996871820000
"""michael @ UFkn4-rw65"" calls 0.50",2024-03-09T07:18:35.192Z,170996871519200
"""az @ _c6_FOIS6W"" bets 0.50",2024-03-09T07:18:29.004Z,170996870900400
"""Jonathan @ ArgKs65s5n"" checks",2024-03-09T07:18:19.061Z,170996869906100
"""Jd @ BAOjPTzxvi"" checks",2024-03-09T07:18:15.998Z,170996869599800
"""michael @ UFkn4-rw65"" checks",2024-03-09T07:18:14.793Z,170996869479300
"Turn: 8♣, 10♣, 7♠ [2♦]",2024-03-09T07:18:12.509Z,170996869250900
"""az @ _c6_FOIS6W"" checks",2024-03-09T07:18:11.663Z,170996869166300
"""Jonathan @ ArgKs65s5n"" checks",2024-03-09T07:18:08.874Z,170996868887400
"""Jd @ BAOjPTzxvi"" checks",2024-03-09T07:18:03.105Z,170996868310500
"""michael @ UFkn4-rw65"" checks",2024-03-09T07:18:00.731Z,170996868073100
"Flop:  [8♣, 10♣, 7♠]",2024-03-09T07:17:52.681Z,170996867268100
"""michael @ UFkn4-rw65"" calls 0.30",2024-03-09T07:17:51.867Z,170996867186700
"""charbrikt @ KbH85AblgS"" folds",2024-03-09T07:17:49.926Z,170996866992600
"""bbrian @ hmLOoHMkFl"" folds",2024-03-09T07:17:46.429Z,170996866642900
"""az @ _c6_FOIS6W"" calls 0.30",2024-03-09T07:17:45.453Z,170996866545300
"""Jonathan @ ArgKs65s5n"" calls 0.30",2024-03-09T07:17:41.934Z,170996866193400
"""yyj @ UXaWQPJt1x"" folds",2024-03-09T07:17:40.034Z,170996866003400
"""Jd @ BAOjPTzxvi"" raises to 0.30",2024-03-09T07:17:39.102Z,170996865910200
"""michael @ UFkn4-rw65"" posts a big blind of 0.10",2024-03-09T07:17:36.264Z,170996865626410
"""charbrikt @ KbH85AblgS"" posts a small blind of 0.05",2024-03-09T07:17:36.264Z,170996865626409
"Your hand is 8♦, Q♦",2024-03-09T07:17:36.264Z,170996865626405
"Player stacks: #1 ""michael @ UFkn4-rw65"" (28.82) | #5 ""Jd @ BAOjPTzxvi"" (31.49) | #6 ""yyj @ UXaWQPJt1x"" (41.04) | #7 ""Jonathan @ ArgKs65s5n"" (28.91) | #8 ""az @ _c6_FOIS6W"" (20.65) | #9 ""bbrian @ hmLOoHMkFl"" (27.86) | #10 ""charbrikt @ KbH85AblgS"" (20.23)",2024-03-09T07:17:36.264Z,170996865626401
"-- starting hand #168 (id: aoqj3lhlirkb)  (No Limit Texas Hold'em) (dealer: ""bbrian @ hmLOoHMkFl"") --",2024-03-09T07:17:36.264Z,170996865626400
"-- ending hand #167 --",2024-03-09T07:17:33.349Z,170996865334902
"""michael @ UFkn4-rw65"" collected 18.89 from pot",2024-03-09T07:17:33.349Z,170996865334901
"Uncalled bet of 9.93 returned to ""michael @ UFkn4-rw65""",2024-03-09T07:17:33.349Z,170996865334900
"""Jd @ BAOjPTzxvi"" folds",2024-03-09T07:17:32.535Z,170996865253500
"""michael @ UFkn4-rw65"" raises to 16.81 and go all in",2024-03-09T07:17:27.521Z,170996864752100
"""Jd @ BAOjPTzxvi"" raises to 6.88",2024-03-09T07:17:23.793Z,170996864379300
"""michael @ UFkn4-rw65"" bets 2.16",2024-03-09T07:17:18.811Z,170996863881100
"Turn: 4♦, 7♣, A♦ [J♦]",2024-03-09T07:17:05.118Z,170996862511800
"""Jd @ BAOjPTzxvi"" calls 2.19",2024-03-09T07:17:04.310Z,170996862431000
"""michael @ UFkn4-rw65"" raises to 2.19",2024-03-09T07:17:01.139Z,170996862113900
"""Jd @ BAOjPTzxvi"" raises to 0.91",2024-03-09T07:16:48.485Z,170996860848500
"""michael @ UFkn4-rw65"" bets 0.27",2024-03-09T07:16:38.955Z,170996859895500
"Flop:  [4♦, 7♣, A♦]",2024-03-09T07:16:24.162Z,170996858416200
"""charbrikt @ KbH85AblgS"" folds",2024-03-09T07:16:23.334Z,170996858333400
"""bbrian @ hmLOoHMkFl"" folds",2024-03-09T07:16:22.410Z,170996858241000
"""az @ _c6_FOIS6W"" folds",2024-03-09T07:16:18.099Z,170996857809900
"""Jonathan @ ArgKs65s5n"" folds",2024-03-09T07:16:17.198Z,170996857719800
"""yyj @ UXaWQPJt1x"" folds",2024-03-09T07:16:16.323Z,170996857632300
"""Jd @ BAOjPTzxvi"" calls 0.30",2024-03-09T07:16:15.396Z,170996857539600
"""michael @ UFkn4-rw65"" raises to 0.30",2024-03-09T07:16:13.018Z,170996857301800
"""charbrikt @ KbH85AblgS"" posts a big blind of 0.10",2024-03-09T07:16:09.192Z,170996856919210
"""bbrian @ hmLOoHMkFl"" posts a small blind of 0.05",2024-03-09T07:16:09.192Z,170996856919209
"Your hand is 7♠, 9♥",2024-03-09T07:16:09.192Z,170996856919205
"Player stacks: #1 ""michael @ UFkn4-rw65"" (19.30) | #5 ""Jd @ BAOjPTzxvi"" (40.86) | #6 ""yyj @ UXaWQPJt1x"" (41.04) | #7 ""Jonathan @ ArgKs65s5n"" (28.91) | #8 ""az @ _c6_FOIS6W"" (20.65) | #9 ""bbrian @ hmLOoHMkFl"" (27.91) | #10 ""charbrikt @ KbH85AblgS"" (20.33)",2024-03-09T07:16:09.192Z,170996856919201
"-- starting hand #167 (id: wfwt9ogwrnke)  (No Limit Texas Hold'em) (dealer: ""az @ _c6_FOIS6W"") --",2024-03-09T07:16:09.192Z,170996856919200
"-- ending hand #166 --",2024-03-09T07:16:06.140Z,170996856614003
"""charbrikt @ KbH85AblgS"" shows a 5♥, 5♦.",2024-03-09T07:16:06.140Z,170996856614002
"""Jd @ BAOjPTzxvi"" collected 8.29 from pot with Pair, J's (combination: J♣, J♥, A♥, K♦, 7♠)",2024-03-09T07:16:06.140Z,170996856614001
"""Jd @ BAOjPTzxvi"" shows a A♥, J♣.",2024-03-09T07:16:06.140Z,170996856614000
"""Jd @ BAOjPTzxvi"" calls 2.07",2024-03-09T07:16:05.327Z,170996856532700
"""charbrikt @ KbH85AblgS"" bets 2.07",2024-03-09T07:15:55.094Z,170996855509400
"River: 7♠, J♥, K♦, 4♦ [2♠]",2024-03-09T07:15:51.771Z,170996855177100
"""charbrikt @ KbH85AblgS"" calls 1.00",2024-03-09T07:15:50.967Z,170996855096700
"""Jd @ BAOjPTzxvi"" bets 1.00",2024-03-09T07:15:49.504Z,170996854950400
"""charbrikt @ KbH85AblgS"" checks",2024-03-09T07:15:42.769Z,170996854276900
"Turn: 7♠, J♥, K♦ [4♦]",2024-03-09T07:15:39.156Z,170996853915600
"""Jd @ BAOjPTzxvi"" checks",2024-03-09T07:15:38.312Z,170996853831200
"""charbrikt @ KbH85AblgS"" checks",2024-03-09T07:15:22.689Z,170996852268900
"Flop:  [7♠, J♥, K♦]",2024-03-09T07:15:20.086Z,170996852008600
"""charbrikt @ KbH85AblgS"" calls 1.00",2024-03-09T07:15:19.273Z,170996851927300
"""bbrian @ hmLOoHMkFl"" folds",2024-03-09T07:15:16.186Z,170996851618600
"""az @ _c6_FOIS6W"" folds",2024-03-09T07:15:14.733Z,170996851473300
"""Jonathan @ ArgKs65s5n"" folds",2024-03-09T07:15:12.931Z,170996851293100
"""yyj @ UXaWQPJt1x"" folds",2024-03-09T07:15:12.071Z,170996851207100
"""Jd @ BAOjPTzxvi"" raises to 1.00",2024-03-09T07:15:11.094Z,170996851109400
"""michael @ UFkn4-rw65"" folds",2024-03-09T07:15:02.304Z,170996850230400
"""charbrikt @ KbH85AblgS"" raises to 0.20",2024-03-09T07:15:01.297Z,170996850129700
"""bbrian @ hmLOoHMkFl"" posts a big blind of 0.10",2024-03-09T07:14:58.794Z,170996849879410
"""az @ _c6_FOIS6W"" posts a small blind of 0.05",2024-03-09T07:14:58.794Z,170996849879409
"Your hand is 7♥, 5♣",2024-03-09T07:14:58.794Z,170996849879405
"Player stacks: #1 ""michael @ UFkn4-rw65"" (19.30) | #5 ""Jd @ BAOjPTzxvi"" (36.64) | #6 ""yyj @ UXaWQPJt1x"" (41.04) | #7 ""Jonathan @ ArgKs65s5n"" (28.91) | #8 ""az @ _c6_FOIS6W"" (20.70) | #9 ""bbrian @ hmLOoHMkFl"" (28.01) | #10 ""charbrikt @ KbH85AblgS"" (24.40)",2024-03-09T07:14:58.794Z,170996849879401
"-- starting hand #166 (id: ojixh6tavyyg)  (No Limit Texas Hold'em) (dealer: ""Jonathan @ ArgKs65s5n"") --",2024-03-09T07:14:58.794Z,170996849879400
"""bbrian @ hmLOoHMkFl"" shows a 4♦, 7♣.",2024-03-09T07:14:56.348Z,170996849634800
"-- ending hand #165 --",2024-03-09T07:14:55.086Z,170996849508603
"""Jonathan @ ArgKs65s5n"" shows a 10♥, 7♥.",2024-03-09T07:14:55.086Z,170996849508602
"""az @ _c6_FOIS6W"" collected 1.80 from pot with Pair, Q's (combination: Q♦, Q♠, K♦, 9♠, 8♠)",2024-03-09T07:14:55.086Z,170996849508601
"""az @ _c6_FOIS6W"" shows a Q♦, 3♠.",2024-03-09T07:14:55.086Z,170996849508600
"""Jd @ BAOjPTzxvi"" checks",2024-03-09T07:14:54.265Z,170996849426500
"""az @ _c6_FOIS6W"" checks",2024-03-09T07:14:52.388Z,170996849238800
"""Jonathan @ ArgKs65s5n"" checks",2024-03-09T07:14:45.933Z,170996848593300
"River: K♦, 8♠, Q♠, 9♠ [4♥]",2024-03-09T07:14:44.638Z,170996848463800
"""az @ _c6_FOIS6W"" calls 0.30",2024-03-09T07:14:43.833Z,170996848383300
"""Jonathan @ ArgKs65s5n"" calls 0.30",2024-03-09T07:14:32.645Z,170996847264500
"""Jd @ BAOjPTzxvi"" bets 0.30",2024-03-09T07:14:29.732Z,170996846973200
"""az @ _c6_FOIS6W"" checks",2024-03-09T07:14:25.287Z,170996846528700
"""Jonathan @ ArgKs65s5n"" checks",2024-03-09T07:14:19.113Z,170996845911300
"Turn: K♦, 8♠, Q♠ [9♠]",2024-03-09T07:14:13.611Z,170996845361100
"""Jd @ BAOjPTzxvi"" checks",2024-03-09T07:14:12.765Z,170996845276500
"""az @ _c6_FOIS6W"" checks",2024-03-09T07:14:09.775Z,170996844977500
"""Jonathan @ ArgKs65s5n"" checks",2024-03-09T07:14:08.891Z,170996844889100
"Flop:  [K♦, 8♠, Q♠]",2024-03-09T07:14:04.603Z,170996844460300
"""az @ _c6_FOIS6W"" calls 0.30",2024-03-09T07:14:03.768Z,170996844376800
"""Jonathan @ ArgKs65s5n"" calls 0.30",2024-03-09T07:14:02.844Z,170996844284400
"""yyj @ UXaWQPJt1x"" folds",2024-03-09T07:13:59.700Z,170996843970000
"""Jd @ BAOjPTzxvi"" raises to 0.30",2024-03-09T07:13:57.130Z,170996843713000
"""michael @ UFkn4-rw65"" folds",2024-03-09T07:13:54.183Z,170996843418300
"""charbrikt @ KbH85AblgS"" folds",2024-03-09T07:13:53.222Z,170996843322200
"""bbrian @ hmLOoHMkFl"" folds",2024-03-09T07:13:51.150Z,170996843115000
"""az @ _c6_FOIS6W"" posts a big blind of 0.10",2024-03-09T07:13:49.802Z,170996842980211
"""Jonathan @ ArgKs65s5n"" posts a small blind of 0.05",2024-03-09T07:13:49.802Z,170996842980210
"Your hand is 10♥, 7♥",2024-03-09T07:13:49.802Z,170996842980206
"Player stacks: #1 ""michael @ UFkn4-rw65"" (19.30) | #5 ""Jd @ BAOjPTzxvi"" (37.24) | #6 ""yyj @ UXaWQPJt1x"" (41.04) | #7 ""Jonathan @ ArgKs65s5n"" (29.51) | #8 ""az @ _c6_FOIS6W"" (19.50) | #9 ""bbrian @ hmLOoHMkFl"" (28.01) | #10 ""charbrikt @ KbH85AblgS"" (24.40)",2024-03-09T07:13:49.802Z,170996842980202
"-- starting hand #165 (id: hr3b07qgsocz)  (No Limit Texas Hold'em) (dealer: ""yyj @ UXaWQPJt1x"") --",2024-03-09T07:13:49.802Z,170996842980201
"The admin updated the player ""michael @ UFkn4-rw65"" stack from 9.30 to 19.30.",2024-03-09T07:13:49.802Z,170996842980200
"""Jd @ BAOjPTzxvi"" shows a 8♠, 10♠.",2024-03-09T07:13:47.268Z,170996842726800
"-- ending hand #164 --",2024-03-09T07:13:46.177Z,170996842617702
"""Jd @ BAOjPTzxvi"" collected 6.49 from pot",2024-03-09T07:13:46.177Z,170996842617701
"Uncalled bet of 3.24 returned to ""Jd @ BAOjPTzxvi""",2024-03-09T07:13:46.177Z,170996842617700
"""michael @ UFkn4-rw65"" folds",2024-03-09T07:13:45.322Z,170996842532200
"""charbrikt @ KbH85AblgS"" folds",2024-03-09T07:13:42.781Z,170996842278100
"""az @ _c6_FOIS6W"" folds",2024-03-09T07:13:41.805Z,170996842180500
"WARNING: the admin queued the stack change for the player ""michael @ UFkn4-rw65"" adding 10.00 chips in the next hand.",2024-03-09T07:13:40.312Z,170996842031200
"""Jd @ BAOjPTzxvi"" raises to 4.81",2024-03-09T07:13:29.701Z,170996840970100
"""michael @ UFkn4-rw65"" bets 1.57",2024-03-09T07:13:26.830Z,170996840683000
"""charbrikt @ KbH85AblgS"" checks",2024-03-09T07:13:19.105Z,170996839910500
"""az @ _c6_FOIS6W"" checks",2024-03-09T07:13:17.410Z,170996839741000
"Flop:  [4♣, 6♠, 4♦]",2024-03-09T07:13:12.325Z,170996839232500
"""charbrikt @ KbH85AblgS"" calls 0.80",2024-03-09T07:13:11.490Z,170996839149000
"""az @ _c6_FOIS6W"" calls 0.80",2024-03-09T07:13:10.520Z,170996839052000
"""Jonathan @ ArgKs65s5n"" folds",2024-03-09T07:13:02.360Z,170996838236000
"""yyj @ UXaWQPJt1x"" folds",2024-03-09T07:13:01.502Z,170996838150200
"""Jd @ BAOjPTzxvi"" calls 0.80",2024-03-09T07:13:00.505Z,170996838050500
"""michael @ UFkn4-rw65"" raises to 0.80",2024-03-09T07:12:55.186Z,170996837518600
"""charbrikt @ KbH85AblgS"" calls 0.20",2024-03-09T07:12:37.103Z,170996835710300
"""bbrian @ hmLOoHMkFl"" folds",2024-03-09T07:12:32.635Z,170996835263500
"""az @ _c6_FOIS6W"" raises to 0.20",2024-03-09T07:12:31.687Z,170996835168700
"""Jonathan @ ArgKs65s5n"" posts a big blind of 0.10",2024-03-09T07:12:23.191Z,170996834319110
"""yyj @ UXaWQPJt1x"" posts a small blind of 0.05",2024-03-09T07:12:23.191Z,170996834319109
"Your hand is 2♣, Q♠",2024-03-09T07:12:23.191Z,170996834319105
"Player stacks: #1 ""michael @ UFkn4-rw65"" (11.67) | #5 ""Jd @ BAOjPTzxvi"" (33.12) | #6 ""yyj @ UXaWQPJt1x"" (41.09) | #7 ""Jonathan @ ArgKs65s5n"" (29.61) | #8 ""az @ _c6_FOIS6W"" (20.30) | #9 ""bbrian @ hmLOoHMkFl"" (28.01) | #10 ""charbrikt @ KbH85AblgS"" (25.20)",2024-03-09T07:12:23.191Z,170996834319101
"-- starting hand #164 (id: 98qxyyv0a2qo)  (No Limit Texas Hold'em) (dealer: ""Jd @ BAOjPTzxvi"") --",2024-03-09T07:12:23.191Z,170996834319100
"-- ending hand #163 --",2024-03-09T07:12:20.253Z,170996834025302
"""charbrikt @ KbH85AblgS"" collected 1.15 from pot",2024-03-09T07:12:20.253Z,170996834025301
"Uncalled bet of 1.55 returned to ""charbrikt @ KbH85AblgS""",2024-03-09T07:12:20.253Z,170996834025300
"""Jonathan @ ArgKs65s5n"" folds",2024-03-09T07:12:19.401Z,170996833940100
"""Jd @ BAOjPTzxvi"" folds",2024-03-09T07:12:16.670Z,170996833667000
"""charbrikt @ KbH85AblgS"" bets 1.55",2024-03-09T07:12:07.851Z,170996832785100
"""Jonathan @ ArgKs65s5n"" checks",2024-03-09T07:12:02.512Z,170996832251200
"""Jd @ BAOjPTzxvi"" checks",2024-03-09T07:12:00.290Z,170996832029000
"River: 9♥, A♥, 3♣, 4♥ [5♦]",2024-03-09T07:11:57.165Z,170996831716500
"""charbrikt @ KbH85AblgS"" checks",2024-03-09T07:11:56.358Z,170996831635800
"""Jonathan @ ArgKs65s5n"" checks",2024-03-09T07:11:54.520Z,170996831452000
"""Jd @ BAOjPTzxvi"" checks",2024-03-09T07:11:52.536Z,170996831253600
"Turn: 9♥, A♥, 3♣ [4♥]",2024-03-09T07:11:50.361Z,170996831036100
"""charbrikt @ KbH85AblgS"" checks",2024-03-09T07:11:49.527Z,170996830952700
"""Jonathan @ ArgKs65s5n"" checks",2024-03-09T07:11:47.509Z,170996830750900
"""Jd @ BAOjPTzxvi"" checks",2024-03-09T07:11:45.132Z,170996830513200
"Flop:  [9♥, A♥, 3♣]",2024-03-09T07:11:43.356Z,170996830335600
"""yyj @ UXaWQPJt1x"" folds",2024-03-09T07:11:42.480Z,170996830248000
"""Jd @ BAOjPTzxvi"" calls 0.35",2024-03-09T07:11:41.600Z,170996830160000
"""michael @ UFkn4-rw65"" folds",2024-03-09T07:11:24.048Z,170996828404800
"""charbrikt @ KbH85AblgS"" calls 0.35",2024-03-09T07:11:23.035Z,170996828303500
"""bbrian @ hmLOoHMkFl"" folds",2024-03-09T07:11:19.358Z,170996827935800
"""az @ _c6_FOIS6W"" folds",2024-03-09T07:11:18.420Z,170996827842000
"""Jonathan @ ArgKs65s5n"" raises to 0.35",2024-03-09T07:11:04.157Z,170996826415700
"""yyj @ UXaWQPJt1x"" posts a big blind of 0.10",2024-03-09T07:11:00.419Z,170996826041910
"""Jd @ BAOjPTzxvi"" posts a small blind of 0.05",2024-03-09T07:11:00.419Z,170996826041909
"Your hand is K♣, 6♣",2024-03-09T07:11:00.419Z,170996826041905
"Player stacks: #1 ""michael @ UFkn4-rw65"" (11.67) | #5 ""Jd @ BAOjPTzxvi"" (33.47) | #6 ""yyj @ UXaWQPJt1x"" (41.19) | #7 ""Jonathan @ ArgKs65s5n"" (29.96) | #8 ""az @ _c6_FOIS6W"" (20.30) | #9 ""bbrian @ hmLOoHMkFl"" (28.01) | #10 ""charbrikt @ KbH85AblgS"" (24.40)",2024-03-09T07:11:00.419Z,170996826041901
"-- starting hand #163 (id: ybl3yyudilzx)  (No Limit Texas Hold'em) (dealer: ""michael @ UFkn4-rw65"") --",2024-03-09T07:11:00.419Z,170996826041900
"""bbrian @ hmLOoHMkFl"" shows a 5♦, 8♥.",2024-03-09T07:10:57.679Z,170996825767900
"-- ending hand #162 --",2024-03-09T07:10:56.713Z,170996825671302
"""michael @ UFkn4-rw65"" collected 0.60 from pot with Two Pair, 7's & 4's (combination: 7♠, 7♥, 4♠, 4♥, K♣)",2024-03-09T07:10:56.713Z,170996825671301
"""michael @ UFkn4-rw65"" shows a 7♠, 4♠.",2024-03-09T07:10:56.713Z,170996825671300
"""az @ _c6_FOIS6W"" checks",2024-03-09T07:10:55.898Z,170996825589800
"""Jd @ BAOjPTzxvi"" checks",2024-03-09T07:10:40.064Z,170996824006400
"""michael @ UFkn4-rw65"" checks",2024-03-09T07:10:35.353Z,170996823535300
"River: 6♥, 7♥, K♣, 3♦ [4♥]",2024-03-09T07:10:31.584Z,170996823158400
"""az @ _c6_FOIS6W"" checks",2024-03-09T07:10:30.750Z,170996823075000
"""Jd @ BAOjPTzxvi"" checks",2024-03-09T07:10:22.075Z,170996822207500
"""michael @ UFkn4-rw65"" checks",2024-03-09T07:10:20.599Z,170996822059900
"Turn: 6♥, 7♥, K♣ [3♦]",2024-03-09T07:10:18.036Z,170996821803600
"""az @ _c6_FOIS6W"" checks",2024-03-09T07:10:17.160Z,170996821716000
"""Jd @ BAOjPTzxvi"" checks",2024-03-09T07:10:02.291Z,170996820229100
"""michael @ UFkn4-rw65"" checks",2024-03-09T07:10:00.763Z,170996820076300
"Flop:  [6♥, 7♥, K♣]",2024-03-09T07:09:58.830Z,170996819883000
"""Jd @ BAOjPTzxvi"" calls 0.20",2024-03-09T07:09:58.009Z,170996819800900
"""michael @ UFkn4-rw65"" calls 0.20",2024-03-09T07:09:56.147Z,170996819614700
"""charbrikt @ KbH85AblgS"" folds",2024-03-09T07:09:50.603Z,170996819060300
"""bbrian @ hmLOoHMkFl"" folds",2024-03-09T07:09:49.690Z,170996818969000
"""az @ _c6_FOIS6W"" raises to 0.20",2024-03-09T07:09:48.738Z,170996818873800
"""Jonathan @ ArgKs65s5n"" folds",2024-03-09T07:09:46.482Z,170996818648200
"""yyj @ UXaWQPJt1x"" folds",2024-03-09T07:09:43.542Z,170996818354200
"""Jd @ BAOjPTzxvi"" posts a big blind of 0.10",2024-03-09T07:09:41.290Z,170996818129010
"""michael @ UFkn4-rw65"" posts a small blind of 0.05",2024-03-09T07:09:41.290Z,170996818129009
"Your hand is K♦, 2♠",2024-03-09T07:09:41.290Z,170996818129005
"Player stacks: #1 ""michael @ UFkn4-rw65"" (11.27) | #5 ""Jd @ BAOjPTzxvi"" (33.67) | #6 ""yyj @ UXaWQPJt1x"" (41.19) | #7 ""Jonathan @ ArgKs65s5n"" (29.96) | #8 ""az @ _c6_FOIS6W"" (20.50) | #9 ""bbrian @ hmLOoHMkFl"" (28.01) | #10 ""charbrikt @ KbH85AblgS"" (24.40)",2024-03-09T07:09:41.290Z,170996818129001
"-- starting hand #162 (id: m5wtizitccsq)  (No Limit Texas Hold'em) (dealer: ""charbrikt @ KbH85AblgS"") --",2024-03-09T07:09:41.290Z,170996818129000
"-- ending hand #161 --",2024-03-09T07:09:38.287Z,170996817828704
"""michael @ UFkn4-rw65"" shows a 10♥, J♦.",2024-03-09T07:09:38.287Z,170996817828703
"""charbrikt @ KbH85AblgS"" shows a J♥, 9♣.",2024-03-09T07:09:38.287Z,170996817828702
"""Jonathan @ ArgKs65s5n"" collected 1.05 from pot with Pair, 5's (combination: 5♣, 5♥, A♣, K♦, 8♠)",2024-03-09T07:09:38.287Z,170996817828701
"""Jonathan @ ArgKs65s5n"" shows a 7♣, 5♣.",2024-03-09T07:09:38.287Z,170996817828700
"""Jonathan @ ArgKs65s5n"" checks",2024-03-09T07:09:37.466Z,170996817746600
"""michael @ UFkn4-rw65"" checks",2024-03-09T07:09:36.579Z,170996817657900
"""charbrikt @ KbH85AblgS"" checks",2024-03-09T07:09:35.255Z,170996817525500
"River: 5♥, 8♠, 3♣, A♣ [K♦]",2024-03-09T07:09:30.973Z,170996817097300
"""Jonathan @ ArgKs65s5n"" checks",2024-03-09T07:09:30.090Z,170996817009000
"""michael @ UFkn4-rw65"" checks",2024-03-09T07:09:28.175Z,170996816817500
"""charbrikt @ KbH85AblgS"" checks",2024-03-09T07:09:27.232Z,170996816723200
"Turn: 5♥, 8♠, 3♣ [A♣]",2024-03-09T07:09:23.764Z,170996816376400
"""Jonathan @ ArgKs65s5n"" checks",2024-03-09T07:09:22.867Z,170996816286700
"""michael @ UFkn4-rw65"" checks",2024-03-09T07:09:16.047Z,170996815604700
"""charbrikt @ KbH85AblgS"" checks",2024-03-09T07:09:13.732Z,170996815373200
"Flop:  [5♥, 8♠, 3♣]",2024-03-09T07:09:10.733Z,170996815073300
"""michael @ UFkn4-rw65"" calls 0.35",2024-03-09T07:09:09.921Z,170996814992100
"""charbrikt @ KbH85AblgS"" calls 0.35",2024-03-09T07:09:08.784Z,170996814878400
"""bbrian @ hmLOoHMkFl"" folds",2024-03-09T07:09:05.660Z,170996814566000
"""az @ _c6_FOIS6W"" folds",2024-03-09T07:09:04.705Z,170996814470500
"""Jonathan @ ArgKs65s5n"" raises to 0.35",2024-03-09T07:09:00.719Z,170996814071900
"""yyj @ UXaWQPJt1x"" folds",2024-03-09T07:08:56.418Z,170996813641800
"""Jd @ BAOjPTzxvi"" folds",2024-03-09T07:08:55.535Z,170996813553500
"""michael @ UFkn4-rw65"" posts a big blind of 0.10",2024-03-09T07:08:53.518Z,170996813351810
"""charbrikt @ KbH85AblgS"" posts a small blind of 0.05",2024-03-09T07:08:53.518Z,170996813351809
"Your hand is 7♣, 5♣",2024-03-09T07:08:53.518Z,170996813351805
"Player stacks: #1 ""michael @ UFkn4-rw65"" (11.62) | #5 ""Jd @ BAOjPTzxvi"" (33.67) | #6 ""yyj @ UXaWQPJt1x"" (41.19) | #7 ""Jonathan @ ArgKs65s5n"" (29.26) | #8 ""az @ _c6_FOIS6W"" (20.50) | #9 ""bbrian @ hmLOoHMkFl"" (28.01) | #10 ""charbrikt @ KbH85AblgS"" (24.75)",2024-03-09T07:08:53.518Z,170996813351801
"-- starting hand #161 (id: u5x9i9wqvrxu)  (No Limit Texas Hold'em) (dealer: ""bbrian @ hmLOoHMkFl"") --",2024-03-09T07:08:53.518Z,170996813351800
"""michael @ UFkn4-rw65"" shows a J♦, 7♦.",2024-03-09T07:08:52.190Z,170996813219000
"-- ending hand #160 --",2024-03-09T07:08:49.803Z,170996812980302
"""bbrian @ hmLOoHMkFl"" collected 1.30 from pot with Pair, A's (combination: A♦, A♣, Q♥, 8♦, 7♥)",2024-03-09T07:08:49.803Z,170996812980301
"""bbrian @ hmLOoHMkFl"" shows a 8♦, A♦.",2024-03-09T07:08:49.803Z,170996812980300
"""Jd @ BAOjPTzxvi"" calls 0.10",2024-03-09T07:08:48.942Z,170996812894200
